variant_id,perturbation_family,perturbation_strength,threshold,condition,alpha,T,kappa,seed,p_viable,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,certified_transport_density,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,certified_node_fraction,viable_fiber_fraction,macro_path_entropy,macro_node_entropy,breadth_index
noise_017,noise,moderate,main,shuffled,0.45,1500,center_of_mass,79.5,0.998874375,0.6553379280969377,0.6707972887935937,0.8489021065852287,0.4793828999931288,0.21151990329149747,1.0,0.5567753022980784,0.22161234885096076,0.31714429933217764,0.7278959319936046,1.0,6.081485742769097,1.7363684351259647,0.4577333854493693
noise_017,noise,moderate,main,shuffled,0.45,2400,center_of_mass,79.5,0.998874375,0.6725897214938971,0.6954702086175485,0.8996066154218596,0.44974659230337,0.21564595822418312,1.0,0.5540614243453301,0.2229692878273349,0.3567394524720869,0.7141839545110645,1.0,5.922410559908964,1.4769634630076462,0.4457603260278685
noise_017,noise,moderate,main,shuffled,0.5,900,center_of_mass,79.5,0.998865,0.6432295148809246,0.6545701571277219,0.7800642540434426,0.4808350503471101,0.20394863581406786,1.0,0.5843896122269309,0.20780519388653454,0.3045073882015587,0.7185711770729457,1.0,5.94773408351156,1.989566244927579,0.44766678945095145
noise_017,noise,moderate,main,shuffled,0.5,1500,center_of_mass,79.5,0.998865,0.6542519424194821,0.6697978359330704,0.8483586101967472,0.47866051465763004,0.21097118468814605,1.0,0.5558537609987394,0.22207311950063024,0.3161727493402239,0.725363477745122,1.0,6.084043502346745,1.737848657120353,0.45792636981319124
noise_017,noise,moderate,main,shuffled,0.5,2400,center_of_mass,79.5,0.998865,0.6719739073298465,0.6947644604200756,0.899335213682283,0.44661559499812037,0.21517758996202793,1.0,0.5526438127640292,0.22367809361798535,0.35569373777295044,0.7115025693350664,1.0,5.926522324164591,1.4782808369157843,0.4460702547398386
noise_017,noise,moderate,main,shuffled,0.525,900,center_of_mass,79.5,0.9989100000000001,0.6433343455864027,0.6546931554900997,0.780153487309596,0.47948046186383664,0.20381362654085552,1.0,0.5854643128554801,0.2072678435722599,0.30641005028775414,0.7153631642727858,1.0,5.944692330549966,1.988663833827778,0.4474356636626233
noise_017,noise,moderate,main,shuffled,0.525,1500,center_of_mass,79.5,0.9989100000000001,0.6544538409816327,0.6699541942985567,0.8483925719203349,0.4785523349612692,0.210977711437635,1.0,0.5560878597191203,0.2219560701404398,0.31673411566109966,0.7233306549073047,1.0,6.08242678781061,1.7371990183502075,0.45780244985065216
noise_017,noise,moderate,main,shuffled,0.525,2400,center_of_mass,79.5,0.9989100000000001,0.6718613738183319,0.6948420943608051,0.8993552121799594,0.44730638924622895,0.2148925599199734,1.0,0.5535434310513481,0.2232282844743259,0.3575272452288595,0.7145530310970684,1.0,5.924315668579791,1.477739687822258,0.44590199285070187
noise_018,noise,mild,main,coupled,0.45,900,center_of_mass,79.5,0.998849375,0.6220194374960472,0.6353934156075562,0.7939261481216275,0.46863324834549136,0.2603317846815925,1.0,0.8107198495456769,0.09464007522716146,0.3497670626352056,0.7164426784316532,1.0,7.662138315772462,2.1435546403002146,0.5767054513117559
noise_018,noise,mild,main,coupled,0.45,1500,center_of_mass,79.5,0.998849375,0.6507612858792371,0.6619836945424523,0.8671347596363509,0.45627692725989216,0.2718125074401644,1.0,0.794448862447184,0.10277556877640796,0.3937141029936716,0.7190775040719255,1.0,8.427794587977305,2.0601464846840214,0.6343340329332353
noise_018,noise,mild,main,coupled,0.45,2400,center_of_mass,79.5,0.998849375,0.7038736599842544,0.7134264209183268,0.9214141949503236,0.5096975212258712,0.26925425539542924,1.0,0.7532326853099909,0.12338365734500449,0.4488425679554481,0.7451142152148276,1.0,9.15972495272326,2.019824756571608,0.6894241698653502
noise_018,noise,mild,main,coupled,0.5,900,center_of_mass,79.5,0.998918125,0.6254806382416331,0.6375848402550764,0.7982482787292262,0.467113101014123,0.2690646666248027,1.0,0.828913177460756,0.08554341126962198,0.34989728788949187,0.7144173524651053,1.0,7.671470282373302,2.1514566629840806,0.5774035356084967
noise_018,noise,mild,main,coupled,0.5,1500,center_of_mass,79.5,0.998918125,0.657000346534797,0.6667340321707549,0.8724982742808317,0.4596660869591531,0.282079327720203,1.0,0.8140097524395425,0.09299512378022867,0.3955024540825682,0.7186898847624459,1.0,8.44797880641409,2.0769000965037923,0.6358484878297647
noise_018,noise,mild,main,coupled,0.5,2400,center_of_mass,79.5,0.998918125,0.7138561815607278,0.7216715926214743,0.9259085107678562,0.510259970333145,0.28130502492363507,1.0,0.7699888591344684,0.1150055704327658,0.44726274770251384,0.7430568623331228,1.0,9.189291732821903,2.0466490300086866,0.6916444029571489
noise_018,noise,mild,main,coupled,0.525,900,center_of_mass,79.5,0.9989162500000001,0.6281452621960243,0.6395524809190091,0.8009055991194154,0.4674912211848408,0.27330043446851293,1.0,0.8373218584244041,0.08133907078779792,0.35121009700790917,0.7170218030310539,1.0,7.6764395893571375,2.1532933843135686,0.5777776596180988
noise_018,noise,mild,main,coupled,0.525,1500,center_of_mass,79.5,0.9989162500000001,0.6607542663265975,0.6697375218469322,0.8753381260889789,0.4621565861124231,0.2875964648443501,1.0,0.823090918224372,0.088454540887814,0.395890770439125,0.7220008277833772,1.0,8.456449086313253,2.0832728888938394,0.6364861444353253
noise_018,noise,mild,main,coupled,0.525,2400,center_of_mass,79.5,0.9989162500000001,0.7194227858893048,0.7263903714766494,0.9283652746378829,0.5150668133689297,0.2874252520694857,1.0,0.7779278557885231,0.11103607210573843,0.44680800922103636,0.7344202227496385,1.0,9.196408741801182,2.057573966510364,0.6921802167721858
noise_018,noise,mild,main,independent_alpha0,0.45,900,center_of_mass,79.5,0.9988131250000001,0.5756032365392183,0.6071858008833757,0.7555676314264747,0.45350234201801937,0.21158206628798165,1.0,0.7508576789470155,0.12457116052649224,0.3521269861427472,0.7202326927227245,1.0,7.548807756159666,2.0689316570597667,0.5681776501708482
noise_018,noise,mild,main,independent_alpha0,0.45,1500,center_of_mass,79.5,0.9988131250000001,0.5443474434488418,0.5928740489362058,0.7996510545061529,0.39015063834396824,0.20422388837512306,1.0,0.7574846906304792,0.12125765468476038,0.38065441476292583,0.6891532179482902,1.0,8.134300361088076,1.8957709522672317,0.6122460469982667
noise_018,noise,mild,main,independent_alpha0,0.45,2400,center_of_mass,79.5,0.9988131250000001,0.5097483223301571,0.5810805544530359,0.83385347220524,0.4366151096504403,0.18739752588865827,1.0,0.7613398206479453,0.11933008967602735,0.42093629490905426,0.6648869801096889,1.0,8.562700783973417,1.7385054646382403,0.6444905492371439
noise_018,noise,mild,main,independent_alpha0,0.5,900,center_of_mass,79.5,0.99883375,0.5747582326780953,0.6064065290073903,0.754692970517662,0.4536410854323914,0.2117840072439125,1.0,0.7510220963653184,0.12448895181734079,0.3499221692590003,0.7209718189587724,1.0,7.544939599219925,2.0688292371708084,0.5678852391828376
noise_018,noise,mild,main,independent_alpha0,0.5,1500,center_of_mass,79.5,0.99883375,0.5438791261568358,0.5923767771501323,0.7988190488795889,0.3895049980260009,0.20289268870497099,1.0,0.7574019437849209,0.1212990281075395,0.38345465955369396,0.688713376691447,1.0,8.131419266113959,1.895834082479175,0.6120278250185656
noise_018,noise,mild,main,independent_alpha0,0.5,2400,center_of_mass,79.5,0.99883375,0.5092232346532005,0.5806688978450546,0.8333138421620732,0.4353230070787332,0.1871852807275005,1.0,0.76218792071415,0.11890603964292497,0.42125224159184455,0.6653221152583022,1.0,8.55310153102996,1.7381066849176219,0.643766592679029
noise_018,noise,mild,main,independent_alpha0,0.525,900,center_of_mass,79.5,0.9988418749999999,0.5744052890296413,0.6061087624694702,0.7544806378233828,0.45287590680401707,0.21093992815571516,1.0,0.750992311602964,0.12450384419851794,0.35189727420378036,0.7186304090787167,1.0,7.546289436119068,2.0688378947521615,0.5679863353500649
noise_018,noise,mild,main,independent_alpha0,0.525,1500,center_of_mass,79.5,0.9988418749999999,0.543705440132799,0.5920850973570594,0.7987637863366837,0.38908016444314547,0.20341661390297575,1.0,0.7573384138895334,0.12133079305523327,0.3815592602112284,0.6883833638385878,1.0,8.130878208802374,1.8955686646992593,0.6119865498405119
noise_018,noise,mild,main,independent_alpha0,0.525,2400,center_of_mass,79.5,0.9988418749999999,0.5090452787269639,0.5803461946831325,0.833188801582112,0.4354350322662654,0.18733906407617026,1.0,0.7620611030579622,0.11896944847101887,0.42039038052959044,0.6651073300803211,1.0,8.555977004411263,1.7379696235538713,0.6439824574791755
noise_018,noise,mild,main,product,0.45,900,center_of_mass,79.5,0.998855625,0.5747822488512295,0.6065768758799628,0.7550831398375202,0.45278440801941156,0.21134766954219802,1.0,0.7504727432042108,0.12476362839789457,0.35114727401085255,0.7167543489252213,1.0,7.5498847954061095,2.0676912044876277,0.5682561004967172
noise_018,noise,mild,main,product,0.45,1500,center_of_mass,79.5,0.998855625,0.5440471644268173,0.5922889354470297,0.7994531675936928,0.3888997507448889,0.20328994357691604,1.0,0.7568774945583367,0.12156125272083158,0.3824660476007529,0.6873761647789829,1.0,8.130015230968185,1.8945485022854864,0.61192069085979
noise_018,noise,mild,main,product,0.45,2400,center_of_mass,79.5,0.998855625,0.5090856844024623,0.5805326068826945,0.8336279524735069,0.43676108621235776,0.1874796373006281,1.0,0.7618439272273517,0.11907803638632408,0.42014901030191565,0.6648777022496837,1.0,8.555220475230156,1.737503578805925,0.6439245519541205
noise_018,noise,mild,main,product,0.5,900,center_of_mass,79.5,0.998838125,0.5749468914801198,0.6063839810676676,0.754626960873438,0.4549965623294846,0.2115199573884778,1.0,0.7509208624317332,0.12453956878413334,0.35081290505926027,0.719467703849472,1.0,7.546414838425901,2.0693437021782657,0.567996008376459
noise_018,noise,mild,main,product,0.5,1500,center_of_mass,79.5,0.998838125,0.5436499669936974,0.5920847047108928,0.7987436886786897,0.3881311929221011,0.20340666401857882,1.0,0.7569526670387985,0.12152366648060069,0.38120105491348755,0.6882080910437784,1.0,8.13428518963659,1.8965158532381747,0.6122432368878951
noise_018,noise,mild,main,product,0.5,2400,center_of_mass,79.5,0.998838125,0.5088669769714423,0.5803183760298981,0.8330427334212283,0.4348625909284287,0.18712436259557572,1.0,0.761912964637349,0.11904351768132546,0.42064133452589614,0.6660385445905972,1.0,8.557349500867288,1.738936680755674,0.6440860250683891
noise_018,noise,mild,main,product,0.525,900,center_of_mass,79.5,0.998806875,0.5751561197908719,0.6065612040483006,0.7549993394127943,0.4537710953471626,0.21115409238773405,1.0,0.7511550339756713,0.12442248301216433,0.3527010095732986,0.7169561509953594,1.0,7.547830823165865,2.0684344651312028,0.5681045033636181
noise_018,noise,mild,main,product,0.525,1500,center_of_mass,79.5,0.998806875,0.5442404541120685,0.5926372095057364,0.7992077428394031,0.389590578021557,0.20386340594923674,1.0,0.7571820150085689,0.12140899249571553,0.3810213604686958,0.6884863016274358,1.0,8.130100595403416,1.8950057869188726,0.611930353738748
noise_018,noise,mild,main,product,0.525,2400,center_of_mass,79.5,0.998806875,0.5091172089104912,0.580764336559167,0.8333341658352185,0.4355284291280642,0.18694880568497516,1.0,0.7621425468796945,0.11892872656015271,0.42186490564354573,0.6628162421903677,1.0,8.555204217032713,1.7376194598084411,0.6439267494044209
noise_018,noise,mild,main,shuffled,0.45,900,center_of_mass,79.5,0.9988725,0.5749216676297193,0.6065845670334601,0.7553335341295748,0.4537942298531453,0.2116853083701574,1.0,0.7501853625579167,0.12490731872104162,0.3502231663423363,0.7182416297481119,1.0,7.549795100006222,2.068647283552958,0.5682483089801773
noise_018,noise,mild,main,shuffled,0.45,1500,center_of_mass,79.5,0.9988725,0.5437158003257455,0.5923566123627853,0.7993495019270228,0.39080446716881045,0.2033109318020237,1.0,0.7563800393508111,0.1218099803245944,0.3815884591578744,0.6916884856333307,1.0,8.132182460737951,1.8953778270950803,0.612082693342048
noise_018,noise,mild,main,shuffled,0.45,2400,center_of_mass,79.5,0.9988725,0.5086417253166632,0.580380278204723,0.8333877902626575,0.43697617974042624,0.1873569603002952,1.0,0.7615318530695584,0.11923407346522077,0.4196313204273567,0.6655251827741899,1.0,8.557869220035364,1.738385608830249,0.6441227411110296
noise_018,noise,mild,main,shuffled,0.5,900,center_of_mass,79.5,0.9988400000000001,0.5751371004798539,0.6066329351841564,0.7550644074389383,0.4544968042893026,0.2107949043118716,1.0,0.7504369831047581,0.1247815084476209,0.35316892799913796,0.721166503427107,1.0,7.5464087119275165,2.0682808819600433,0.5679954362246405
noise_018,noise,mild,main,shuffled,0.5,1500,center_of_mass,79.5,0.9988400000000001,0.5436905755181611,0.5921921942700481,0.799020020772452,0.3893745176968707,0.20336585741838098,1.0,0.7570493052419283,0.12147534737903584,0.3816562118143592,0.6894328565688685,1.0,8.131154364480862,1.8951821324602989,0.6120074759087025
noise_018,noise,mild,main,shuffled,0.5,2400,center_of_mass,79.5,0.9988400000000001,0.5085772843630112,0.5802413442865707,0.833245398435977,0.43616532599286123,0.18636968811305185,1.0,0.7616935133107556,0.11915324334462218,0.4226221269000341,0.6672644148072615,1.0,8.558243151224342,1.7380207445236757,0.6441531607943433
noise_018,noise,mild,main,shuffled,0.525,900,center_of_mass,79.5,0.9988093750000001,0.575069262157331,0.6066429427720269,0.7553543710965095,0.4568500908786701,0.21161853376766743,1.0,0.7506416294898973,0.12467918525505128,0.35100496572850204,0.7220614551698044,1.0,7.547380347874092,2.067469528707981,0.568070448321547
noise_018,noise,mild,main,shuffled,0.525,1500,center_of_mass,79.5,0.9988093750000001,0.5439019873677983,0.5923896473673311,0.7995695982634252,0.39225050664962086,0.20341233297199302,1.0,0.7573731175516409,0.1213134412241795,0.3824493304937301,0.6906937243012784,1.0,8.130978935339545,1.8944799675250952,0.6119963053840743
noise_018,noise,mild,main,shuffled,0.525,2400,center_of_mass,79.5,0.9988093750000001,0.5084372185291708,0.5801939233138615,0.8334983006679242,0.43477873117765437,0.18723096099792352,1.0,0.7615039356334455,0.1192480321832772,0.41983954880361524,0.6629592863318435,1.0,8.557974421154894,1.737540576563744,0.644135079233502
noise_019,noise,moderate,main,coupled,0.45,900,center_of_mass,79.5,0.998925625,0.6678200902064203,0.6705328301994511,0.8161627482011461,0.5368342150858657,0.2930960591062179,1.0,0.7687114492070652,0.11564427539646738,0.3004886196698611,0.7322420929661649,1.0,6.049598412838742,2.073609536595022,0.4553307986646609
noise_019,noise,moderate,main,coupled,0.45,1500,center_of_mass,79.5,0.998925625,0.7032656576553358,0.7045555278865664,0.8955494205825506,0.5976080288046156,0.30407794874139643,1.0,0.7092871311371672,0.14535643443141638,0.31930888575480026,0.7686514954909204,1.0,6.597208113114199,1.953103498178344,0.49654734847168847
noise_019,noise,moderate,main,coupled,0.45,2400,center_of_mass,79.5,0.998925625,0.7561905930399387,0.7589829012900616,0.9423557488747756,0.5757380893546495,0.288222231838528,1.0,0.5992614781762986,0.20036926091185067,0.32503714448029364,0.7291837790226848,1.0,7.12763575011505,1.8653646298288684,0.5364706639264057
noise_019,noise,moderate,main,coupled,0.5,900,center_of_mass,79.5,0.9989475000000001,0.6707102202737657,0.6728988065809847,0.8207215852139065,0.5438648375708914,0.3138056078952193,1.0,0.8186845703252121,0.09065771483739389,0.3036733292842836,0.7384963680383064,1.0,6.061332428706148,2.0810223372139403,0.45621289182385577
noise_019,noise,moderate,main,coupled,0.5,1500,center_of_mass,79.5,0.9989475000000001,0.7068620243576094,0.7076858116927054,0.8993962611095059,0.6035641048594282,0.33708441042279835,1.0,0.7777045121771681,0.11114774391141591,0.318228099773117,0.7750156403996963,1.0,6.628340973073357,1.9716603201492622,0.4988894130531891
noise_019,noise,moderate,main,coupled,0.5,2400,center_of_mass,79.5,0.9989475000000001,0.7642086117228952,0.7654120025449755,0.9462514347734647,0.6269253297251819,0.323515880055465,1.0,0.6650310702032971,0.1674844648983514,0.3272736382860658,0.7766745342097746,1.0,7.119554667307739,1.8904773818971232,0.5358611514445708
noise_019,noise,moderate,main,coupled,0.525,900,center_of_mass,79.5,0.9988987500000001,0.6714627018771271,0.6734596013418833,0.8227208944330229,0.5431872600727421,0.3240921255143675,1.0,0.8431900110814208,0.07840499445928958,0.30420332419535195,0.7364580944290567,1.0,6.067955594965651,2.08440032840926,0.4567138011870654
noise_019,noise,moderate,main,coupled,0.525,1500,center_of_mass,79.5,0.9988987500000001,0.7081730809921608,0.7088905987324785,0.9010126915040922,0.6017475123411754,0.3531278005873566,1.0,0.8096753480284509,0.0951623259857745,0.3164714350008137,0.7700694325587778,1.0,6.6352594772735145,1.9793451961022384,0.4994127735645913
noise_019,noise,moderate,main,coupled,0.525,2400,center_of_mass,79.5,0.9988987500000001,0.7672818704410868,0.7676452232457971,0.9476628938451691,0.6362232658173502,0.33882222204130075,1.0,0.6959862637770545,0.1520068681114727,0.3304838138101215,0.788566425900638,1.0,7.120445849505448,1.902031544808942,0.5359310691898591
noise_019,noise,moderate,main,independent_alpha0,0.45,900,center_of_mass,79.5,0.9988781250000001,0.6430069579360478,0.6543590498170595,0.7802311723569243,0.47934441537948774,0.20360584958208433,1.0,0.5852168552837711,0.20739157235811442,0.3065536885110998,0.7137699533467056,1.0,5.944517014288944,1.9885530305619337,0.4474240119815539
noise_019,noise,moderate,main,independent_alpha0,0.45,1500,center_of_mass,79.5,0.9988781250000001,0.6545655472684972,0.6699085976184913,0.848339829409472,0.47704679960051655,0.21078066613155683,1.0,0.556478820331176,0.22176058983441194,0.31792049631274855,0.722544430970128,1.0,6.0812845026095825,1.7372035461281847,0.4577180502802557
noise_019,noise,moderate,main,independent_alpha0,0.45,2400,center_of_mass,79.5,0.9988781250000001,0.6719532548538018,0.6948409946559386,0.899460635716725,0.4468780317741203,0.21529410363917845,1.0,0.5530871351221303,0.22345643243893482,0.35593191380684935,0.7100632999574265,1.0,5.925118671458238,1.4777217269569136,0.44596396831963575
noise_019,noise,moderate,main,independent_alpha0,0.5,900,center_of_mass,79.5,0.9988943750000001,0.6431210726926053,0.6545874878754181,0.7802095581402927,0.4769688515399812,0.20401304025332312,1.0,0.58475718531696,0.20762140734151996,0.3047095154222502,0.7135555072693175,1.0,5.945290160100805,1.9896379866585818,0.4474814081972567
noise_019,noise,moderate,main,independent_alpha0,0.5,1500,center_of_mass,79.5,0.9988943750000001,0.6540488523199809,0.6696221235361904,0.8482109535382323,0.47813803266610666,0.20977358590325643,1.0,0.5553790512093367,0.2223104743953316,0.3191841248151665,0.7240967998060104,1.0,6.086317657654501,1.7386207252234427,0.4580960652221032
noise_019,noise,moderate,main,independent_alpha0,0.5,2400,center_of_mass,79.5,0.9988943750000001,0.6716713553370066,0.6945549784542464,0.8992857780091393,0.4468013078449908,0.2147737947941947,1.0,0.5529132641765104,0.2235433679117448,0.3569482728947621,0.7112833980461258,1.0,5.925397561222459,1.4785768388033658,0.44598416963095155
noise_019,noise,moderate,main,independent_alpha0,0.525,900,center_of_mass,79.5,0.9988631250000001,0.643214980598849,0.6545553047861409,0.7803759143939752,0.4806855425050992,0.20382110249840854,1.0,0.5852738906046484,0.20736305469767574,0.3062286298384896,0.7165563756236257,1.0,5.947628042080835,1.9893979408472944,0.4476588986521647
noise_019,noise,moderate,main,independent_alpha0,0.525,1500,center_of_mass,79.5,0.9988631250000001,0.6546172428983806,0.6700410398764556,0.848504414281898,0.47649804973190807,0.21010218599670005,1.0,0.5561487625440844,0.22192561872795777,0.3198767300601178,0.7222388278657159,1.0,6.0814316097859855,1.7380140027819375,0.4577298689242831
noise_019,noise,moderate,main,independent_alpha0,0.525,2400,center_of_mass,79.5,0.9988631250000001,0.6719852132173413,0.6948294104823668,0.8993598730643741,0.44609548576371516,0.21571840257243863,1.0,0.5538309424666961,0.2230845287666519,0.355490023090561,0.709330577351915,1.0,5.924135661278585,1.47831612632477,0.4458907133389444
noise_019,noise,moderate,main,product,0.45,900,center_of_mass,79.5,0.9989606249999999,0.6431643225674775,0.654537336949041,0.7801452617116009,0.47899872085078243,0.20403812529144486,1.0,0.5860260057526592,0.20698699712367036,0.3061134114387377,0.7152827371719402,1.0,5.945311235936724,1.9894959026926244,0.44747978120505827
noise_019,noise,moderate,main,product,0.45,1500,center_of_mass,79.5,0.9989606249999999,0.654289545809768,0.6699254669823596,0.8482757491748238,0.475410068919852,0.2105639045757993,1.0,0.556415521045959,0.22179223947702043,0.31819132684826024,0.7207806570573347,1.0,6.080008147686435,1.737583597825504,0.45761787823905103
noise_019,noise,moderate,main,product,0.45,2400,center_of_mass,79.5,0.9989606249999999,0.6715924264809469,0.6944566998647832,0.8992445967281947,0.4460594097773597,0.21517114168509863,1.0,0.5532010991489719,0.22339945042551404,0.3560003488623522,0.7103514480140218,1.0,5.923043308212977,1.4778364148459113,0.4458037622394693
noise_019,noise,moderate,main,product,0.5,900,center_of_mass,79.5,0.9989125,0.6430726083917224,0.6544561454407394,0.7798524077597526,0.47753649324215913,0.20341586453902005,1.0,0.5862403738303252,0.20687981308483736,0.30811395608412145,0.7128178613935796,1.0,5.944797277872995,1.99051523038912,0.44744343478363025
noise_019,noise,moderate,main,product,0.5,1500,center_of_mass,79.5,0.9989125,0.6541802328686772,0.6696117349327382,0.8481268200689417,0.47763321605935427,0.2107145443475385,1.0,0.5558956126485505,0.2220521936757247,0.31680959381936585,0.7203723265191903,1.0,6.083312528820093,1.7387427973446534,0.4578689724105535
noise_019,noise,moderate,main,product,0.5,2400,center_of_mass,79.5,0.9989125,0.6715634372805988,0.69443965563671,0.8991890233847821,0.44732890528896946,0.21514869136412845,1.0,0.5536338715362352,0.22318306423188233,0.3564288531066072,0.7092874329171394,1.0,5.925635400001029,1.4788711023307128,0.4460011886744102
noise_019,noise,moderate,main,product,0.525,900,center_of_mass,79.5,0.998918125,0.6439761075146408,0.6554502033528016,0.7806083244187029,0.4789648691948881,0.20444356792542256,1.0,0.5854190181937347,0.2072904909031327,0.3052982630844752,0.7151787830216121,1.0,5.945166273278394,1.9896122098279119,0.44747094158564915
noise_019,noise,moderate,main,product,0.525,1500,center_of_mass,79.5,0.998918125,0.6552208054923667,0.6707092970542867,0.8487367895819403,0.47754913715632286,0.21107036615961522,1.0,0.5568680248957486,0.22156598755212564,0.3184516349727301,0.7241308736411403,1.0,6.079807602018897,1.737842852747275,0.45760490630448514
noise_019,noise,moderate,main,product,0.525,2400,center_of_mass,79.5,0.998918125,0.6725601558010699,0.6953914526494479,0.8995184812988555,0.4456271890062192,0.21547451499156,1.0,0.5529832648476086,0.22350836757619566,0.35592308542705753,0.710458396777598,1.0,5.923581802873197,1.4782437541133127,0.4458463630975369
noise_019,noise,moderate,main,shuffled,0.45,900,center_of_mass,79.5,0.9988875,0.643441065558671,0.6548693986889245,0.7806455993566683,0.47796880050466195,0.2040061471515763,1.0,0.5845264153672824,0.20773679231635875,0.3052114542906633,0.7146895172367277,1.0,5.945030509621182,1.9885557355149666,0.4474621982346701
noise_019,noise,moderate,main,shuffled,0.45,1500,center_of_mass,79.5,0.9988875,0.6549425190227133,0.6704262239589653,0.8485773652948609,0.4774878449987914,0.21068163044317142,1.0,0.5557373969354671,0.22213130153226643,0.3179476388816166,0.7230661164557559,1.0,6.082114360647862,1.7370894586250256,0.45778003445330395
noise_019,noise,moderate,main,shuffled,0.45,2400,center_of_mass,79.5,0.9988875,0.6724563004010261,0.6954216425700328,0.8993652590146383,0.44606802884103214,0.21545326407139553,1.0,0.5533352744469713,0.2233323627765144,0.3562301321129367,0.7105051371428173,1.0,5.922445920352776,1.4775265511700122,0.4457623416217958
noise_019,noise,moderate,main,shuffled,0.5,900,center_of_mass,79.5,0.9989174999999999,0.6431141706379664,0.6546095353729385,0.7803304163231568,0.48019748773284476,0.20400989700171168,1.0,0.585661631540876,0.20716918422956193,0.30587117167504846,0.7182247232702602,1.0,5.945911934721019,1.9888046427000496,0.4475270906360137
noise_019,noise,moderate,main,shuffled,0.5,1500,center_of_mass,79.5,0.9989174999999999,0.6546461601815221,0.6700963441680277,0.8485510826017768,0.4784152455755229,0.21058573410224096,1.0,0.5568529501719254,0.22157352491403728,0.31924182297179626,0.7245696094093381,1.0,6.080506765452131,1.7370637235134994,0.45765754847199497
noise_019,noise,moderate,main,shuffled,0.5,2400,center_of_mass,79.5,0.9989174999999999,0.6721121858073844,0.6949721422094763,0.8995273861372363,0.4494126785614883,0.2154271850291642,1.0,0.5540227216640825,0.2229886391679587,0.35686058371901436,0.7194571603953837,1.0,5.92167174641766,1.4774838902055836,0.4457026141500283
noise_019,noise,moderate,main,shuffled,0.525,900,center_of_mass,79.5,0.998893125,0.6426720420681376,0.6541105813286562,0.7800608174097754,0.4797861580092131,0.20445960672299232,1.0,0.5862087156571479,0.206895642171426,0.3042457116085384,0.7167863023546551,1.0,5.9432346040847825,1.9889190273460753,0.447326762895059
noise_019,noise,moderate,main,shuffled,0.525,1500,center_of_mass,79.5,0.998893125,0.6539006353468108,0.6694797876574391,0.8480593632191733,0.4783766869010074,0.21072070713022834,1.0,0.5565720759196043,0.22171396204019783,0.3172761968870236,0.7240959912552307,1.0,6.082562736827329,1.7374572626556433,0.45781350995343884
noise_019,noise,moderate,main,shuffled,0.525,2400,center_of_mass,79.5,0.998893125,0.671610244435281,0.6946389267917616,0.8991856847049682,0.449146757072294,0.21469877687417097,1.0,0.5533661460738174,0.22331692696309124,0.35752910383662023,0.7144636242943975,1.0,5.9227194927570075,1.4775233996517387,0.4457826562269577
potential_shape_000,potential_shape,mild,main,coupled,0.45,900,center_of_mass,79.5,0.99892,0.6310297046429685,0.6422685383553757,0.7915811452229116,0.5024270038418623,0.26961112116874564,1.0,0.8095619581391542,0.09521902093042284,0.3333013681943149,0.7273131565568141,1.0,7.149774374839547,2.113072000927268,0.5381372697024562
potential_shape_000,potential_shape,mild,main,coupled,0.45,1500,center_of_mass,79.5,0.99892,0.6595761592634501,0.6683910314798929,0.8668734647398029,0.49653384781962906,0.28838927441518863,1.0,0.7932961892882093,0.10335190535589531,0.3642039957912177,0.738885061298334,1.0,7.850050424242383,2.010449505900273,0.590844487180739
potential_shape_000,potential_shape,mild,main,coupled,0.45,2400,center_of_mass,79.5,0.99892,0.709985613662949,0.7169918860251688,0.922043666983581,0.5289949244735574,0.2871558825331067,1.0,0.7416534867578028,0.12917325662109852,0.4085684085603633,0.7801160245902068,1.0,8.545599430141827,1.9484175182626893,0.6431959011908013
potential_shape_000,potential_shape,mild,main,coupled,0.5,900,center_of_mass,79.5,0.9989118749999999,0.6347799187660822,0.6447983570308444,0.7959081684240704,0.5020560519839027,0.28224248340710073,1.0,0.8348838138015356,0.08255809309923218,0.3308945627367376,0.726846453128193,1.0,7.159243342477477,2.1206307041908206,0.5388504563788427
potential_shape_000,potential_shape,mild,main,coupled,0.5,1500,center_of_mass,79.5,0.9989118749999999,0.6662461063623161,0.6734633211288752,0.8722675003099702,0.49677414406588216,0.3047705006712375,1.0,0.8243750929160247,0.0878124535419876,0.36383822133596716,0.741413819762897,1.0,7.8744353487030265,2.027248072453402,0.5926803759685455
potential_shape_000,potential_shape,mild,main,coupled,0.5,2400,center_of_mass,79.5,0.9989118749999999,0.7193164074436578,0.724585418011687,0.9266594294723884,0.5340486497639609,0.3038135152759291,1.0,0.7714076859273828,0.11429615703630853,0.4091371751446003,0.7562437704137275,1.0,8.57360813512981,1.9751003237694125,0.6453045921847992
potential_shape_000,potential_shape,mild,main,coupled,0.525,900,center_of_mass,79.5,0.998899375,0.6357702837162013,0.6451518389823636,0.7974377497915579,0.5034132413701167,0.28759440365158423,1.0,0.8470249118717618,0.07648754406411903,0.33030313979754966,0.7286921359231087,1.0,7.16299604580782,2.1244993271717307,0.5391336348500112
