alpha,T,kappa,seed,n_traj,macro_classes,singleton_fraction,estimator_warning
0.4,900,boundary_v2_regime_sequence,12,1000,12.0,0.5833333333333334,
0.4,900,random_kappa_matched,12,1000,229.0,0.1222707423580786,
0.4,900,identity_like_diagnostic,12,1000,997.0,0.9989969909729187,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,12,1000,1.0,0.0,
0.4,1500,center_of_mass,12,1000,256.0,0.4921875,
0.4,1500,relative_distance,12,1000,851.0,0.8695652173913043,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,12,1000,109.0,0.3944954128440367,
0.4,1500,basin_transition_profile,12,1000,25.0,0.28,
0.4,1500,boundary_v2_regime_sequence,12,1000,12.0,0.5833333333333334,
0.4,1500,random_kappa_matched,12,1000,244.0,0.0860655737704918,
0.4,1500,identity_like_diagnostic,12,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,12,1000,1.0,0.0,
0.4,2400,center_of_mass,12,1000,593.0,0.7453625632377741,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,12,1000,988.0,0.9898785425101214,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,12,1000,338.0,0.6775147928994083,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,12,1000,38.0,0.3157894736842105,
0.4,2400,boundary_v2_regime_sequence,12,1000,12.0,0.5833333333333334,
0.4,2400,random_kappa_matched,12,1000,248.0,0.08064516129032258,
0.4,2400,identity_like_diagnostic,12,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,12,1000,1.0,0.0,
0.4,3600,center_of_mass,12,1000,880.0,0.9238636363636363,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,12,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,12,1000,564.0,0.8687943262411347,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,12,1000,44.0,0.1590909090909091,
0.4,3600,boundary_v2_regime_sequence,12,1000,12.0,0.5833333333333334,
0.4,3600,random_kappa_matched,12,1000,243.0,0.06995884773662552,
0.4,3600,identity_like_diagnostic,12,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,12,1000,1.0,0.0,
0.4,900,center_of_mass,11,1000,94.0,0.2978723404255319,
0.4,900,relative_distance,11,1000,435.0,0.5448275862068965,
0.4,900,joint_basin,11,1000,32.0,0.25,
0.4,900,basin_transition_profile,11,1000,16.0,0.25,
0.4,900,boundary_v2_regime_sequence,11,1000,6.0,0.0,
0.4,900,random_kappa_matched,11,1000,231.0,0.15151515151515152,
0.4,900,identity_like_diagnostic,11,1000,997.0,0.9979939819458375,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,11,1000,1.0,0.0,
0.4,1500,center_of_mass,11,1000,252.0,0.4642857142857143,
0.4,1500,relative_distance,11,1000,846.0,0.8546099290780141,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,11,1000,115.0,0.4608695652173913,
0.4,1500,basin_transition_profile,11,1000,25.0,0.2,
0.4,1500,boundary_v2_regime_sequence,11,1000,7.0,0.14285714285714285,
0.4,1500,random_kappa_matched,11,1000,247.0,0.044534412955465584,
0.4,1500,identity_like_diagnostic,11,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,11,1000,1.0,0.0,
0.4,2400,center_of_mass,11,1000,584.0,0.7277397260273972,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,11,1000,988.0,0.9888663967611336,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,11,1000,336.0,0.6577380952380952,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,11,1000,37.0,0.24324324324324326,
0.4,2400,boundary_v2_regime_sequence,11,1000,7.0,0.14285714285714285,
0.4,2400,random_kappa_matched,11,1000,249.0,0.07228915662650602,
0.4,2400,identity_like_diagnostic,11,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,11,1000,1.0,0.0,
0.4,3600,center_of_mass,11,1000,884.0,0.9140271493212669,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,11,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,11,1000,551.0,0.852994555353902,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,11,1000,43.0,0.20930232558139536,
0.4,3600,boundary_v2_regime_sequence,11,1000,7.0,0.14285714285714285,
0.4,3600,random_kappa_matched,11,1000,243.0,0.07407407407407407,
0.4,3600,identity_like_diagnostic,11,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,11,1000,1.0,0.0,
0.4,900,center_of_mass,17,1000,86.0,0.23255813953488372,
0.4,900,relative_distance,17,1000,435.0,0.5310344827586206,
0.4,900,joint_basin,17,1000,31.0,0.3225806451612903,
0.4,900,basin_transition_profile,17,1000,14.0,0.14285714285714285,
0.4,900,boundary_v2_regime_sequence,17,1000,5.0,0.0,
0.4,900,random_kappa_matched,17,1000,231.0,0.15151515151515152,
0.4,900,identity_like_diagnostic,17,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,17,1000,1.0,0.0,
0.4,1500,center_of_mass,17,1000,242.0,0.4628099173553719,
0.4,1500,relative_distance,17,1000,861.0,0.867595818815331,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,17,1000,109.0,0.3944954128440367,
0.4,1500,basin_transition_profile,17,1000,22.0,0.09090909090909091,
0.4,1500,boundary_v2_regime_sequence,17,1000,5.0,0.0,
0.4,1500,random_kappa_matched,17,1000,246.0,0.06910569105691057,
0.4,1500,identity_like_diagnostic,17,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,17,1000,1.0,0.0,
0.4,2400,center_of_mass,17,1000,573.0,0.7277486910994765,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,17,1000,992.0,0.9929435483870968,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,17,1000,324.0,0.6697530864197531,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,17,1000,34.0,0.17647058823529413,
0.4,2400,boundary_v2_regime_sequence,17,1000,5.0,0.0,
0.4,2400,random_kappa_matched,17,1000,241.0,0.08298755186721991,
0.4,2400,identity_like_diagnostic,17,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,17,1000,1.0,0.0,
0.4,3600,center_of_mass,17,1000,861.0,0.9175377468060395,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,17,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,17,1000,562.0,0.8558718861209964,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,17,1000,43.0,0.16279069767441862,
0.4,3600,boundary_v2_regime_sequence,17,1000,5.0,0.0,
0.4,3600,random_kappa_matched,17,1000,245.0,0.07346938775510205,
0.4,3600,identity_like_diagnostic,17,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,17,1000,1.0,0.0,
0.4,900,center_of_mass,13,1000,90.0,0.24444444444444444,
0.4,900,relative_distance,13,1000,420.0,0.5023809523809524,
0.4,900,joint_basin,13,1000,31.0,0.3225806451612903,
0.4,900,basin_transition_profile,13,1000,17.0,0.35294117647058826,
0.4,900,boundary_v2_regime_sequence,13,1000,9.0,0.3333333333333333,
0.4,900,random_kappa_matched,13,1000,237.0,0.14767932489451477,
0.4,900,identity_like_diagnostic,13,1000,995.0,0.9989949748743718,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,13,1000,1.0,0.0,
0.4,1500,center_of_mass,13,1000,244.0,0.4672131147540984,
0.4,1500,relative_distance,13,1000,836.0,0.8480861244019139,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,13,1000,119.0,0.453781512605042,
0.4,1500,basin_transition_profile,13,1000,25.0,0.24,
0.4,1500,boundary_v2_regime_sequence,13,1000,10.0,0.4,
0.4,1500,random_kappa_matched,13,1000,248.0,0.08870967741935484,
0.4,1500,identity_like_diagnostic,13,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,13,1000,1.0,0.0,
0.4,2400,center_of_mass,13,1000,576.0,0.7586805555555556,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,13,1000,982.0,0.9857433808553971,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,13,1000,346.0,0.6705202312138728,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,13,1000,35.0,0.2,
0.4,2400,boundary_v2_regime_sequence,13,1000,10.0,0.4,
0.4,2400,random_kappa_matched,13,1000,244.0,0.06557377049180328,
0.4,2400,identity_like_diagnostic,13,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,13,1000,1.0,0.0,
0.4,3600,center_of_mass,13,1000,859.0,0.9173457508731082,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,13,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,13,1000,565.0,0.8654867256637168,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,13,1000,44.0,0.22727272727272727,
0.4,3600,boundary_v2_regime_sequence,13,1000,10.0,0.4,
0.4,3600,random_kappa_matched,13,1000,246.0,0.04878048780487805,
0.4,3600,identity_like_diagnostic,13,1000,996.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,13,1000,1.0,0.0,
0.4,900,center_of_mass,14,1000,94.0,0.30851063829787234,
0.4,900,relative_distance,14,1000,428.0,0.5023364485981309,
0.4,900,joint_basin,14,1000,30.0,0.2,
0.4,900,basin_transition_profile,14,1000,13.0,0.0,
0.4,900,boundary_v2_regime_sequence,14,1000,5.0,0.2,
0.4,900,random_kappa_matched,14,1000,230.0,0.1608695652173913,
0.4,900,identity_like_diagnostic,14,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,14,1000,1.0,0.0,
0.4,1500,center_of_mass,14,1000,250.0,0.456,
0.4,1500,relative_distance,14,1000,849.0,0.8692579505300353,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,14,1000,111.0,0.45045045045045046,
0.4,1500,basin_transition_profile,14,1000,21.0,0.047619047619047616,
0.4,1500,boundary_v2_regime_sequence,14,1000,5.0,0.2,
0.4,1500,random_kappa_matched,14,1000,244.0,0.09836065573770492,
0.4,1500,identity_like_diagnostic,14,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,14,1000,1.0,0.0,
0.4,2400,center_of_mass,14,1000,563.0,0.6820603907637656,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,14,1000,990.0,0.990909090909091,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,14,1000,340.0,0.6882352941176471,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,14,1000,31.0,0.12903225806451613,
0.4,2400,boundary_v2_regime_sequence,14,1000,5.0,0.2,
0.4,2400,random_kappa_matched,14,1000,243.0,0.053497942386831275,
0.4,2400,identity_like_diagnostic,14,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,14,1000,1.0,0.0,
0.4,3600,center_of_mass,14,1000,880.0,0.9204545454545454,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,14,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,14,1000,546.0,0.8553113553113553,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,14,1000,44.0,0.2727272727272727,
0.4,3600,boundary_v2_regime_sequence,14,1000,5.0,0.2,
0.4,3600,random_kappa_matched,14,1000,246.0,0.044715447154471545,
0.4,3600,identity_like_diagnostic,14,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,14,1000,1.0,0.0,
0.4,900,center_of_mass,16,1000,94.0,0.2872340425531915,
0.4,900,relative_distance,16,1000,452.0,0.5508849557522124,
0.4,900,joint_basin,16,1000,36.0,0.3888888888888889,
0.4,900,basin_transition_profile,16,1000,19.0,0.2631578947368421,
0.4,900,boundary_v2_regime_sequence,16,1000,9.0,0.2222222222222222,
0.4,900,random_kappa_matched,16,1000,231.0,0.1471861471861472,
0.4,900,identity_like_diagnostic,16,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,16,1000,1.0,0.0,
0.4,1500,center_of_mass,16,1000,249.0,0.46586345381526106,
0.4,1500,relative_distance,16,1000,853.0,0.8663540445486518,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,16,1000,110.0,0.45454545454545453,
0.4,1500,basin_transition_profile,16,1000,25.0,0.16,
0.4,1500,boundary_v2_regime_sequence,16,1000,10.0,0.4,
0.4,1500,random_kappa_matched,16,1000,245.0,0.12244897959183673,
0.4,1500,identity_like_diagnostic,16,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,16,1000,1.0,0.0,
0.4,2400,center_of_mass,16,1000,561.0,0.714795008912656,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,16,1000,994.0,0.993963782696177,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,16,1000,341.0,0.6891495601173021,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,16,1000,37.0,0.21621621621621623,
0.4,2400,boundary_v2_regime_sequence,16,1000,10.0,0.4,
0.4,2400,random_kappa_matched,16,1000,247.0,0.0728744939271255,
0.4,2400,identity_like_diagnostic,16,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,16,1000,1.0,0.0,
0.4,3600,center_of_mass,16,1000,864.0,0.9074074074074074,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,16,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,16,1000,553.0,0.864376130198915,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,16,1000,43.0,0.23255813953488372,
0.4,3600,boundary_v2_regime_sequence,16,1000,10.0,0.4,
0.4,3600,random_kappa_matched,16,1000,249.0,0.08835341365461848,
0.4,3600,identity_like_diagnostic,16,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,16,1000,1.0,0.0,
0.4,900,center_of_mass,15,1000,90.0,0.32222222222222224,
0.4,900,relative_distance,15,1000,427.0,0.531615925058548,
0.4,900,joint_basin,15,1000,33.0,0.36363636363636365,
0.4,900,basin_transition_profile,15,1000,17.0,0.35294117647058826,
0.4,900,boundary_v2_regime_sequence,15,1000,7.0,0.42857142857142855,
0.4,900,random_kappa_matched,15,1000,234.0,0.14102564102564102,
0.4,900,identity_like_diagnostic,15,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,15,1000,1.0,0.0,
0.4,1500,center_of_mass,15,1000,245.0,0.43673469387755104,
0.4,1500,relative_distance,15,1000,850.0,0.8623529411764705,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,15,1000,115.0,0.5043478260869565,
0.4,1500,basin_transition_profile,15,1000,27.0,0.25925925925925924,
0.4,1500,boundary_v2_regime_sequence,15,1000,7.0,0.42857142857142855,
0.4,1500,random_kappa_matched,15,1000,248.0,0.07258064516129033,
0.4,1500,identity_like_diagnostic,15,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,15,1000,1.0,0.0,
0.4,2400,center_of_mass,15,1000,557.0,0.7019748653500898,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,15,1000,993.0,0.9949647532729103,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,15,1000,363.0,0.7079889807162535,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,15,1000,35.0,0.22857142857142856,
0.4,2400,boundary_v2_regime_sequence,15,1000,8.0,0.5,
0.4,2400,random_kappa_matched,15,1000,243.0,0.0823045267489712,
0.4,2400,identity_like_diagnostic,15,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,15,1000,1.0,0.0,
0.4,3600,center_of_mass,15,1000,878.0,0.9134396355353075,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,15,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,15,1000,567.0,0.8694885361552028,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,15,1000,42.0,0.21428571428571427,
0.4,3600,boundary_v2_regime_sequence,15,1000,8.0,0.5,
0.4,3600,random_kappa_matched,15,1000,245.0,0.08979591836734693,
0.4,3600,identity_like_diagnostic,15,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,15,1000,1.0,0.0,
0.4,900,center_of_mass,18,1000,93.0,0.26881720430107525,
0.4,900,relative_distance,18,1000,436.0,0.5412844036697247,
0.4,900,joint_basin,18,1000,35.0,0.37142857142857144,
0.4,900,basin_transition_profile,18,1000,19.0,0.2631578947368421,
0.4,900,boundary_v2_regime_sequence,18,1000,7.0,0.14285714285714285,
0.4,900,random_kappa_matched,18,1000,229.0,0.1703056768558952,
0.4,900,identity_like_diagnostic,18,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,18,1000,1.0,0.0,
0.4,1500,center_of_mass,18,1000,265.0,0.5433962264150943,
0.4,1500,relative_distance,18,1000,840.0,0.8571428571428571,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,18,1000,111.0,0.45045045045045046,
0.4,1500,basin_transition_profile,18,1000,28.0,0.32142857142857145,
0.4,1500,boundary_v2_regime_sequence,18,1000,7.0,0.14285714285714285,
0.4,1500,random_kappa_matched,18,1000,249.0,0.10040160642570281,
0.4,1500,identity_like_diagnostic,18,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,18,1000,1.0,0.0,
0.4,2400,center_of_mass,18,1000,563.0,0.7229129662522202,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,18,1000,995.0,0.9949748743718593,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,18,1000,342.0,0.695906432748538,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,18,1000,38.0,0.21052631578947367,
0.4,2400,boundary_v2_regime_sequence,18,1000,8.0,0.25,
0.4,2400,random_kappa_matched,18,1000,247.0,0.0931174089068826,
0.4,2400,identity_like_diagnostic,18,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,18,1000,1.0,0.0,
0.4,3600,center_of_mass,18,1000,863.0,0.9096176129779838,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,18,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,18,1000,574.0,0.8588850174216028,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,18,1000,46.0,0.2391304347826087,
0.4,3600,boundary_v2_regime_sequence,18,1000,9.0,0.3333333333333333,
0.4,3600,random_kappa_matched,18,1000,243.0,0.06584362139917696,
0.4,3600,identity_like_diagnostic,18,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,18,1000,1.0,0.0,
0.4,900,center_of_mass,19,1000,86.0,0.20930232558139536,
0.4,900,relative_distance,19,1000,455.0,0.5626373626373626,
0.4,900,joint_basin,19,1000,34.0,0.29411764705882354,
0.4,900,basin_transition_profile,19,1000,16.0,0.25,
0.4,900,boundary_v2_regime_sequence,19,1000,6.0,0.3333333333333333,
0.4,900,random_kappa_matched,19,1000,236.0,0.15677966101694915,
0.4,900,identity_like_diagnostic,19,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,19,1000,1.0,0.0,
0.4,1500,center_of_mass,19,1000,245.0,0.49387755102040815,
0.4,1500,relative_distance,19,1000,860.0,0.8790697674418605,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,19,1000,115.0,0.4434782608695652,
0.4,1500,basin_transition_profile,19,1000,27.0,0.2962962962962963,
0.4,1500,boundary_v2_regime_sequence,19,1000,6.0,0.3333333333333333,
0.4,1500,random_kappa_matched,19,1000,246.0,0.06504065040650407,
0.4,1500,identity_like_diagnostic,19,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,19,1000,1.0,0.0,
0.4,2400,center_of_mass,19,1000,558.0,0.7275985663082437,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,19,1000,994.0,0.9949698189134809,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,19,1000,352.0,0.6903409090909091,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,19,1000,41.0,0.2926829268292683,
0.4,2400,boundary_v2_regime_sequence,19,1000,7.0,0.42857142857142855,
0.4,2400,random_kappa_matched,19,1000,245.0,0.06938775510204082,
0.4,2400,identity_like_diagnostic,19,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,19,1000,1.0,0.0,
0.4,3600,center_of_mass,19,1000,868.0,0.9182027649769585,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,19,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,19,1000,576.0,0.8697916666666666,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,19,1000,46.0,0.2826086956521739,
0.4,3600,boundary_v2_regime_sequence,19,1000,7.0,0.42857142857142855,
0.4,3600,random_kappa_matched,19,1000,247.0,0.08906882591093117,
0.4,3600,identity_like_diagnostic,19,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,19,1000,1.0,0.0,
0.4,900,center_of_mass,20,1000,105.0,0.3333333333333333,
0.4,900,relative_distance,20,1000,460.0,0.5434782608695652,
0.4,900,joint_basin,20,1000,37.0,0.24324324324324326,
0.4,900,basin_transition_profile,20,1000,17.0,0.11764705882352941,
0.4,900,boundary_v2_regime_sequence,20,1000,10.0,0.5,
0.4,900,random_kappa_matched,20,1000,232.0,0.12931034482758622,
0.4,900,identity_like_diagnostic,20,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,20,1000,1.0,0.0,
0.4,1500,center_of_mass,20,1000,265.0,0.5169811320754717,
0.4,1500,relative_distance,20,1000,869.0,0.8791714614499425,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,20,1000,121.0,0.4380165289256198,
0.4,1500,basin_transition_profile,20,1000,27.0,0.25925925925925924,
0.4,1500,boundary_v2_regime_sequence,20,1000,10.0,0.5,
0.4,1500,random_kappa_matched,20,1000,246.0,0.11382113821138211,
0.4,1500,identity_like_diagnostic,20,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,20,1000,1.0,0.0,
0.4,2400,center_of_mass,20,1000,581.0,0.7418244406196214,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,20,1000,994.0,0.993963782696177,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,20,1000,350.0,0.7028571428571428,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,20,1000,40.0,0.275,
0.4,2400,boundary_v2_regime_sequence,20,1000,10.0,0.5,
0.4,2400,random_kappa_matched,20,1000,247.0,0.0728744939271255,
0.4,2400,identity_like_diagnostic,20,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,20,1000,1.0,0.0,
0.4,3600,center_of_mass,20,1000,872.0,0.9128440366972477,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,20,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,20,1000,558.0,0.8369175627240143,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,20,1000,49.0,0.24489795918367346,
0.4,3600,boundary_v2_regime_sequence,20,1000,11.0,0.5454545454545454,
0.4,3600,random_kappa_matched,20,1000,242.0,0.07024793388429752,
0.4,3600,identity_like_diagnostic,20,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,20,1000,1.0,0.0,
0.4,900,center_of_mass,21,1000,89.0,0.3146067415730337,
0.4,900,relative_distance,21,1000,431.0,0.5336426914153132,
0.4,900,joint_basin,21,1000,34.0,0.35294117647058826,
0.4,900,basin_transition_profile,21,1000,14.0,0.14285714285714285,
0.4,900,boundary_v2_regime_sequence,21,1000,7.0,0.2857142857142857,
0.4,900,random_kappa_matched,21,1000,232.0,0.16810344827586207,
0.4,900,identity_like_diagnostic,21,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,21,1000,1.0,0.0,
0.4,1500,center_of_mass,21,1000,241.0,0.45643153526970953,
0.4,1500,relative_distance,21,1000,842.0,0.8527315914489311,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,21,1000,116.0,0.4396551724137931,
0.4,1500,basin_transition_profile,21,1000,26.0,0.23076923076923078,
0.4,1500,boundary_v2_regime_sequence,21,1000,7.0,0.2857142857142857,
0.4,1500,random_kappa_matched,21,1000,247.0,0.05668016194331984,
0.4,1500,identity_like_diagnostic,21,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,21,1000,1.0,0.0,
0.4,2400,center_of_mass,21,1000,571.0,0.7565674255691769,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,21,1000,992.0,0.9919354838709677,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,21,1000,351.0,0.7094017094017094,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,21,1000,35.0,0.17142857142857143,
0.4,2400,boundary_v2_regime_sequence,21,1000,7.0,0.2857142857142857,
0.4,2400,random_kappa_matched,21,1000,248.0,0.09274193548387097,
