variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_robust_reachability_vs_shuffled,-0.1774818972656352,0.0026698892893045312,0.00029850269716417667,-0.17808706805140298,-0.17689598626989558,0.001191081781507397,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,Delta_robust_reachability_vs_product,-0.17640251380660116,0.003042950661105781,0.00034021222652052256,-0.17704205763409822,-0.1756872622672579,0.0013547953668403279,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
initial_location_000,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,singleton_fraction,0.4138494404496124,0.09710016843644137,0.010856128862528118,0.39243530056481124,0.4333942312923671,0.04095893072755585,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.0840496704503209,0.007748720552186523,0.0008663332946669386,0.08244284071885898,0.085871953573268,0.0034291128544090277,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_viable_propagation_vs_product,0.08233821315015503,0.009069012654044483,0.0010139464391624624,0.08052801228908,0.08435119227407226,0.0038231799849922504,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_depth_vs_shuffled,0.0980355695666181,0.006849398338309296,0.0007657860144716843,0.09642874513138663,0.09966724154994917,0.0032384964185625392,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_depth_vs_product,0.0978960741403832,0.007786029066434273,0.000870504513366813,0.09612993969194127,0.09950865421107914,0.0033787145191378765,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.07557134532744034,0.004308008422811813,0.00048164998405244344,0.07454148369784437,0.07645772907267177,0.0019162453748274022,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,Delta_robust_reachability_vs_product,0.07592866679618049,0.0046542627921743185,0.0005203623994224876,0.07493143997029328,0.07696090201769389,0.002029462047400607,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,component_B_preservation,0.8059405901820792,0.004662042531614494,0.000521232200734261,0.8050261157511578,0.8069955070854915,0.0019693913343337144,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,lower_rank_erasure_score,0.09702970490896035,0.002331021265807245,0.0002606161003671303,0.09650686108993398,0.09755160919598489,0.0010447481060509162,True
initial_location_000,initial_location,mild,0.5,1500,center_of_mass,singleton_fraction,0.3853969296865376,0.013527521551990314,0.0015124228878671897,0.3824504027048865,0.38845160010567775,0.006001197400791247,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_viable_propagation_vs_shuffled,-0.04925277130317264,0.05835972770556581,0.0065248159149011485,-0.06165053403202217,-0.03696169596840921,0.02468883806361296,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_viable_propagation_vs_product,-0.0474433572855673,0.05777761728128369,0.006459733990945845,-0.06086448217952302,-0.03524322607047373,0.025621256109049292,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_depth_vs_shuffled,-0.006353379089918109,0.0018941948957585115,0.000211777427477458,-0.0067488831714166775,-0.005942328490264524,0.0008065546811521539,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_depth_vs_product,-0.006554059250356866,0.0017428455299737932,0.00019485605396515242,-0.006923489134767177,-0.006151975337992295,0.0007715137967748819,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_robust_reachability_vs_shuffled,0.41347196873868003,0.0031768431475623087,0.00035518186159018585,0.4127620411714017,0.41416793305105004,0.0014058918796483466,True
initial_location_000,initial_location,mild,0.5,1500,joint_basin,Delta_robust_reachability_vs_product,0.4133564569817086,0.0031035987581037447,0.00034699288990019494,0.41264686294397773,0.4141368930621598,0.0014900301181820508,True
