space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_neighbor_removed,left_neighbor_removed,3,1,1d7f85ef96c0
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_right_neighbor_removed,right_neighbor_removed,3,1,c5526fd31b3c
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,9ee099a8f7f9
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_symbol_phase_only,symbol_phase_only,3,1,486ad761f731
q3_radius1,q3g3_s2_00007,q3g3_s2_00007_output_histogram_random,output_distribution_matched_random,3,1,c28669e29b1a
q3_radius1,q3g3_s2_00007,q3g3_s2_00167,stratum_null_q3g3_s2_00167,3,1,435665db530c
q3_radius1,q3g3_s2_00007,q3g3_s2_00094,stratum_null_q3g3_s2_00094,3,1,6b75ffa29b81
q3_radius1,q3g3_s2_00007,q3g3_s2_00130,stratum_null_q3g3_s2_00130,3,1,e95d6d7783af
q3_radius1,q3g3_s2_00007,q3g3_s2_00169,stratum_null_q3g3_s2_00169,3,1,4422e3190db3
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_neighbor_removed,left_neighbor_removed,3,1,e6d15663dbd1
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_right_neighbor_removed,right_neighbor_removed,3,1,66c7b313bee9
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,823068fdbfa9
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_symbol_phase_only,symbol_phase_only,3,1,f7dfab9e6466
q3_radius1,q3g3_s2_00009,q3g3_s2_00009_output_histogram_random,output_distribution_matched_random,3,1,f997ef4508b7
q3_radius1,q3g3_s2_00009,q3g3_s2_00096,stratum_null_q3g3_s2_00096,3,1,4f10d29b72b3
q3_radius1,q3g3_s2_00009,q3g3_s2_00000,stratum_null_q3g3_s2_00000,3,1,76cfd30283d5
q3_radius1,q3g3_s2_00009,q3g3_s2_00165,stratum_null_q3g3_s2_00165,3,1,3252b481f98b
q3_radius1,q3g3_s2_00009,q3g3_s2_00087,stratum_null_q3g3_s2_00087,3,1,24ee86b1e4e7
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_neighbor_removed,left_neighbor_removed,3,1,948507df2008
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_right_neighbor_removed,right_neighbor_removed,3,1,313d9aa50e69
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,7864beec76ea
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s2_00014,q3g3_s2_00014_output_histogram_random,output_distribution_matched_random,3,1,539bdd0cd85e
q3_radius1,q3g3_s2_00014,q3g3_s2_00097,stratum_null_q3g3_s2_00097,3,1,41194e80cafe
q3_radius1,q3g3_s2_00014,q3g3_s2_00182,stratum_null_q3g3_s2_00182,3,1,7b4026475478
q3_radius1,q3g3_s2_00014,q3g3_s2_00221,stratum_null_q3g3_s2_00221,3,1,a952d96f24d6
q3_radius1,q3g3_s2_00014,q3g3_s2_00223,stratum_null_q3g3_s2_00223,3,1,00dff094afd1
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_neighbor_removed,left_neighbor_removed,3,1,ad3bab08a396
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_right_neighbor_removed,right_neighbor_removed,3,1,828bd9306988
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a6ba6914785e
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s2_00025,q3g3_s2_00025_output_histogram_random,output_distribution_matched_random,3,1,0e858ff4aec7
q3_radius1,q3g3_s2_00025,q3g3_s2_00001,stratum_null_q3g3_s2_00001,3,1,f3fed7cae42e
q3_radius1,q3g3_s2_00025,q3g3_s2_00040,stratum_null_q3g3_s2_00040,3,1,c67dd90ba12d
q3_radius1,q3g3_s2_00025,q3g3_s2_00178,stratum_null_q3g3_s2_00178,3,1,17106a1f0925
q3_radius1,q3g3_s2_00025,q3g3_s2_00214,stratum_null_q3g3_s2_00214,3,1,b6384d0f9fb2
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_left_neighbor_removed,left_neighbor_removed,3,1,9405b41ca569
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_right_neighbor_removed,right_neighbor_removed,3,1,610de7f7a62c
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,1f410826208f
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00027,q3g3_s2_00027_output_histogram_random,output_distribution_matched_random,3,1,a9a909d83644
q3_radius1,q3g3_s2_00027,q3g3_s2_00104,stratum_null_q3g3_s2_00104,3,1,75a240161799
q3_radius1,q3g3_s2_00027,q3g3_s2_00205,stratum_null_q3g3_s2_00205,3,1,31b0f30ad4bd
q3_radius1,q3g3_s2_00027,q3g3_s2_00006,stratum_null_q3g3_s2_00006,3,1,78aa9d3d1978
q3_radius1,q3g3_s2_00027,q3g3_s2_00222,stratum_null_q3g3_s2_00222,3,1,824be9fbed9d
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_left_neighbor_removed,left_neighbor_removed,3,1,f42b9d3c21b8
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_right_neighbor_removed,right_neighbor_removed,3,1,784178b32aeb
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,e4a1bc1d4700
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00028,q3g3_s2_00028_output_histogram_random,output_distribution_matched_random,3,1,432a368758d2
q3_radius1,q3g3_s2_00028,q3g3_s2_00111,stratum_null_q3g3_s2_00111,3,1,4c8a4478edf3
q3_radius1,q3g3_s2_00028,q3g3_s2_00105,stratum_null_q3g3_s2_00105,3,1,1693aeefed6c
q3_radius1,q3g3_s2_00028,q3g3_s2_00073,stratum_null_q3g3_s2_00073,3,1,dfcf406bb445
q3_radius1,q3g3_s2_00028,q3g3_s2_00082,stratum_null_q3g3_s2_00082,3,1,03f2ae9f7c63
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_left_neighbor_removed,left_neighbor_removed,3,1,4ae0baccdab3
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_right_neighbor_removed,right_neighbor_removed,3,1,78b360f10908
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,27c20c92f341
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_symbol_phase_only,symbol_phase_only,3,1,1b9239aaaead
q3_radius1,q3g3_s2_00032,q3g3_s2_00032_output_histogram_random,output_distribution_matched_random,3,1,92a5f4503e21
q3_radius1,q3g3_s2_00032,q3g3_s2_00198,stratum_null_q3g3_s2_00198,3,1,c0231abf5b70
q3_radius1,q3g3_s2_00032,q3g3_s2_00220,stratum_null_q3g3_s2_00220,3,1,ef09cace6777
q3_radius1,q3g3_s2_00032,q3g3_s2_00116,stratum_null_q3g3_s2_00116,3,1,7d00975e3c26
q3_radius1,q3g3_s2_00032,q3g3_s2_00122,stratum_null_q3g3_s2_00122,3,1,31efc145ee4d
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_left_neighbor_removed,left_neighbor_removed,3,1,c75bf6540fd3
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_right_neighbor_removed,right_neighbor_removed,3,1,6f850c2b0d6c
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,be99f0514ab4
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s2_00042,q3g3_s2_00042_output_histogram_random,output_distribution_matched_random,3,1,ed4267a116e1
q3_radius1,q3g3_s2_00042,q3g3_s2_00149,stratum_null_q3g3_s2_00149,3,1,e907d017390b
q3_radius1,q3g3_s2_00042,q3g3_s2_00210,stratum_null_q3g3_s2_00210,3,1,95da1d3be72b
q3_radius1,q3g3_s2_00042,q3g3_s2_00238,stratum_null_q3g3_s2_00238,3,1,ec6c9498d537
q3_radius1,q3g3_s2_00042,q3g3_s2_00106,stratum_null_q3g3_s2_00106,3,1,6fa83eaae196
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_left_neighbor_removed,left_neighbor_removed,3,1,946b9ca7c353
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_right_neighbor_removed,right_neighbor_removed,3,1,95d6b9193fe1
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,39ec4cb884f5
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00075,q3g3_s2_00075_output_histogram_random,output_distribution_matched_random,3,1,0b3cd234fbd5
q3_radius1,q3g3_s2_00075,q3g3_s2_00078,stratum_null_q3g3_s2_00078,3,1,f4ffe12dcfb0
q3_radius1,q3g3_s2_00075,q3g3_s2_00177,stratum_null_q3g3_s2_00177,3,1,3955fe9a7bb2
q3_radius1,q3g3_s2_00075,q3g3_s2_00067,stratum_null_q3g3_s2_00067,3,1,6cf925c60f11
q3_radius1,q3g3_s2_00075,q3g3_s2_00230,stratum_null_q3g3_s2_00230,3,1,e99046e7af2c
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_left_neighbor_removed,left_neighbor_removed,3,1,de7f026197b1
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_right_neighbor_removed,right_neighbor_removed,3,1,b8ee8ec63909
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,1e4fe3534718
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_symbol_phase_only,symbol_phase_only,3,1,5f0ac8838b69
q3_radius1,q3g3_s2_00078,q3g3_s2_00078_output_histogram_random,output_distribution_matched_random,3,1,8b1cc4f5db11
q3_radius1,q3g3_s2_00078,q3g3_s2_00075,stratum_null_q3g3_s2_00075,3,1,cef8c4c371ce
q3_radius1,q3g3_s2_00078,q3g3_s2_00177,stratum_null_q3g3_s2_00177,3,1,3955fe9a7bb2
q3_radius1,q3g3_s2_00078,q3g3_s2_00067,stratum_null_q3g3_s2_00067,3,1,6cf925c60f11
q3_radius1,q3g3_s2_00078,q3g3_s2_00230,stratum_null_q3g3_s2_00230,3,1,e99046e7af2c
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_neighbor_removed,left_neighbor_removed,3,1,c26fac647119
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_right_neighbor_removed,right_neighbor_removed,3,1,96e96cfcb656
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,5a55f4b41e82
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_symbol_phase_only,symbol_phase_only,3,1,38b4aa418393
q3_radius1,q3g3_s2_00096,q3g3_s2_00096_output_histogram_random,output_distribution_matched_random,3,1,79ef7e92f53d
q3_radius1,q3g3_s2_00096,q3g3_s2_00009,stratum_null_q3g3_s2_00009,3,1,4c936cbc5380
q3_radius1,q3g3_s2_00096,q3g3_s2_00000,stratum_null_q3g3_s2_00000,3,1,76cfd30283d5
q3_radius1,q3g3_s2_00096,q3g3_s2_00165,stratum_null_q3g3_s2_00165,3,1,3252b481f98b
q3_radius1,q3g3_s2_00096,q3g3_s2_00087,stratum_null_q3g3_s2_00087,3,1,24ee86b1e4e7
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_neighbor_removed,left_neighbor_removed,3,1,70f51b468254
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_right_neighbor_removed,right_neighbor_removed,3,1,f2806ccc3058
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,fb5590f041eb
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00161,q3g3_s2_00161_output_histogram_random,output_distribution_matched_random,3,1,2065d0943607
q3_radius1,q3g3_s2_00161,q3g3_s2_00077,stratum_null_q3g3_s2_00077,3,1,7437474dac1a
q3_radius1,q3g3_s2_00161,q3g3_s2_00132,stratum_null_q3g3_s2_00132,3,1,eb3785793bba
q3_radius1,q3g3_s2_00161,q3g3_s2_00203,stratum_null_q3g3_s2_00203,3,1,c37e7974da0c
q3_radius1,q3g3_s2_00161,q3g3_s2_00004,stratum_null_q3g3_s2_00004,3,1,0d5934478820
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_neighbor_removed,left_neighbor_removed,3,1,64b68fc0eb1d
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_right_neighbor_removed,right_neighbor_removed,3,1,a92902963b8d
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,6c19627d9eed
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_symbol_phase_only,symbol_phase_only,3,1,1b9239aaaead
q3_radius1,q3g3_s2_00165,q3g3_s2_00165_output_histogram_random,output_distribution_matched_random,3,1,892442e45d26
q3_radius1,q3g3_s2_00165,q3g3_s2_00096,stratum_null_q3g3_s2_00096,3,1,4f10d29b72b3
q3_radius1,q3g3_s2_00165,q3g3_s2_00009,stratum_null_q3g3_s2_00009,3,1,4c936cbc5380
q3_radius1,q3g3_s2_00165,q3g3_s2_00000,stratum_null_q3g3_s2_00000,3,1,76cfd30283d5
q3_radius1,q3g3_s2_00165,q3g3_s2_00087,stratum_null_q3g3_s2_00087,3,1,24ee86b1e4e7
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_center_only_projection,center_only_projection,3,1,6cfe45459e29
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_left_neighbor_removed,left_neighbor_removed,3,1,6fd853e7590a
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_right_neighbor_removed,right_neighbor_removed,3,1,93cd30cc3df9
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,421aeb1998a9
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s2_00167,q3g3_s2_00167_output_histogram_random,output_distribution_matched_random,3,1,9c722c8e5517
q3_radius1,q3g3_s2_00167,q3g3_s2_00094,stratum_null_q3g3_s2_00094,3,1,6b75ffa29b81
q3_radius1,q3g3_s2_00167,q3g3_s2_00130,stratum_null_q3g3_s2_00130,3,1,e95d6d7783af
q3_radius1,q3g3_s2_00167,q3g3_s2_00169,stratum_null_q3g3_s2_00169,3,1,4422e3190db3
q3_radius1,q3g3_s2_00167,q3g3_s2_00007,stratum_null_q3g3_s2_00007,3,1,95099a829f60
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_left_neighbor_removed,left_neighbor_removed,3,1,86ecb303b09a
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_right_neighbor_removed,right_neighbor_removed,3,1,d7819027b4dc
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,17d0c2f1a381
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_symbol_phase_only,symbol_phase_only,3,1,486ad761f731
q3_radius1,q3g3_s2_00173,q3g3_s2_00173_output_histogram_random,output_distribution_matched_random,3,1,ab6483b137bd
q3_radius1,q3g3_s2_00173,q3g3_s2_00015,stratum_null_q3g3_s2_00015,3,1,2f5be2366613
q3_radius1,q3g3_s2_00173,q3g3_s2_00181,stratum_null_q3g3_s2_00181,3,1,4f0f39bbc672
q3_radius1,q3g3_s2_00173,q3g3_s2_00218,stratum_null_q3g3_s2_00218,3,1,a40506c41cb3
q3_radius1,q3g3_s2_00173,q3g3_s2_00056,stratum_null_q3g3_s2_00056,3,1,5c4e6fb5392e
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_left_neighbor_removed,left_neighbor_removed,3,1,b2a2c7cd8e43
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_right_neighbor_removed,right_neighbor_removed,3,1,c8374c3aad17
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,79b0439bbab0
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_symbol_phase_only,symbol_phase_only,3,1,9fbacd310b43
q3_radius1,q3g3_s2_00177,q3g3_s2_00177_output_histogram_random,output_distribution_matched_random,3,1,77edc58fd2d7
q3_radius1,q3g3_s2_00177,q3g3_s2_00078,stratum_null_q3g3_s2_00078,3,1,f4ffe12dcfb0
q3_radius1,q3g3_s2_00177,q3g3_s2_00075,stratum_null_q3g3_s2_00075,3,1,cef8c4c371ce
q3_radius1,q3g3_s2_00177,q3g3_s2_00067,stratum_null_q3g3_s2_00067,3,1,6cf925c60f11
q3_radius1,q3g3_s2_00177,q3g3_s2_00230,stratum_null_q3g3_s2_00230,3,1,e99046e7af2c
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_left_neighbor_removed,left_neighbor_removed,3,1,a2b6dd43209f
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_right_neighbor_removed,right_neighbor_removed,3,1,731c55ec5c2b
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,20a9fc8c7004
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_symbol_phase_only,symbol_phase_only,3,1,9fbacd310b43
q3_radius1,q3g3_s2_00186,q3g3_s2_00186_output_histogram_random,output_distribution_matched_random,3,1,00e5d9bcaa51
q3_radius1,q3g3_s2_00186,q3g3_s2_00172,stratum_null_q3g3_s2_00172,3,1,55cfee0ad3e0
q3_radius1,q3g3_s2_00186,q3g3_s2_00059,stratum_null_q3g3_s2_00059,3,1,107c155ff1d1
q3_radius1,q3g3_s2_00186,q3g3_s2_00209,stratum_null_q3g3_s2_00209,3,1,9b01d93e02c0
q3_radius1,q3g3_s2_00186,q3g3_s2_00171,stratum_null_q3g3_s2_00171,3,1,1befe4c5b3ff
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_left_neighbor_removed,left_neighbor_removed,3,1,a934095bd7f9
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_right_neighbor_removed,right_neighbor_removed,3,1,1b78e386d745
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,da8ff7896664
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s2_00198,q3g3_s2_00198_output_histogram_random,output_distribution_matched_random,3,1,d7487436b48d
q3_radius1,q3g3_s2_00198,q3g3_s2_00032,stratum_null_q3g3_s2_00032,3,1,fe2fe821bf8d
q3_radius1,q3g3_s2_00198,q3g3_s2_00220,stratum_null_q3g3_s2_00220,3,1,ef09cace6777
q3_radius1,q3g3_s2_00198,q3g3_s2_00116,stratum_null_q3g3_s2_00116,3,1,7d00975e3c26
q3_radius1,q3g3_s2_00198,q3g3_s2_00122,stratum_null_q3g3_s2_00122,3,1,31efc145ee4d
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_left_neighbor_removed,left_neighbor_removed,3,1,d25a428d765d
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_right_neighbor_removed,right_neighbor_removed,3,1,10e62a5a85d0
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,90f71a25eea8
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s2_00220,q3g3_s2_00220_output_histogram_random,output_distribution_matched_random,3,1,116eb5aac1c0
q3_radius1,q3g3_s2_00220,q3g3_s2_00198,stratum_null_q3g3_s2_00198,3,1,c0231abf5b70
q3_radius1,q3g3_s2_00220,q3g3_s2_00032,stratum_null_q3g3_s2_00032,3,1,fe2fe821bf8d
q3_radius1,q3g3_s2_00220,q3g3_s2_00116,stratum_null_q3g3_s2_00116,3,1,7d00975e3c26
q3_radius1,q3g3_s2_00220,q3g3_s2_00122,stratum_null_q3g3_s2_00122,3,1,31efc145ee4d
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_left_neighbor_removed,left_neighbor_removed,3,1,6fe153f72363
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_right_neighbor_removed,right_neighbor_removed,3,1,3d8552977442
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,d28bb836b58d
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s3_00030,q3g3_s3_00030_output_histogram_random,output_distribution_matched_random,3,1,e246fd911152
q3_radius1,q3g3_s3_00030,q3g3_s3_00126,stratum_null_q3g3_s3_00126,3,1,814c123766de
q3_radius1,q3g3_s3_00030,q3g3_s3_00167,stratum_null_q3g3_s3_00167,3,1,6912599a3151
q3_radius1,q3g3_s3_00030,q3g3_s3_00210,stratum_null_q3g3_s3_00210,3,1,d92027396b1c
q3_radius1,q3g3_s3_00030,q3g3_s3_00147,stratum_null_q3g3_s3_00147,3,1,feddf70c272d
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_left_neighbor_removed,left_neighbor_removed,3,1,e178504d1ef0
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_right_neighbor_removed,right_neighbor_removed,3,1,6ff7f1e30792
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,1d90a7699ba4
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s3_00036,q3g3_s3_00036_output_histogram_random,output_distribution_matched_random,3,1,48a918f99edd
q3_radius1,q3g3_s3_00036,q3g3_s3_00105,stratum_null_q3g3_s3_00105,3,1,7a306cf91e96
q3_radius1,q3g3_s3_00036,q3g3_s3_00184,stratum_null_q3g3_s3_00184,3,1,97da2a47cead
q3_radius1,q3g3_s3_00036,q3g3_s3_00113,stratum_null_q3g3_s3_00113,3,1,cd6fd99b815c
q3_radius1,q3g3_s3_00036,q3g3_s3_00182,stratum_null_q3g3_s3_00182,3,1,358bce15e66a
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_left_neighbor_removed,left_neighbor_removed,3,1,b90b681202f1
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_right_neighbor_removed,right_neighbor_removed,3,1,2001250cfca5
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,6554ce3313d6
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s3_00043,q3g3_s3_00043_output_histogram_random,output_distribution_matched_random,3,1,8f5cf95a8f1e
q3_radius1,q3g3_s3_00043,q3g3_s3_00030,stratum_null_q3g3_s3_00030,3,1,f96a7589df46
q3_radius1,q3g3_s3_00043,q3g3_s3_00126,stratum_null_q3g3_s3_00126,3,1,814c123766de
q3_radius1,q3g3_s3_00043,q3g3_s3_00167,stratum_null_q3g3_s3_00167,3,1,6912599a3151
q3_radius1,q3g3_s3_00043,q3g3_s3_00210,stratum_null_q3g3_s3_00210,3,1,d92027396b1c
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_left_neighbor_removed,left_neighbor_removed,3,1,da19e418bbe0
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_right_neighbor_removed,right_neighbor_removed,3,1,e4a703670296
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,9b14b061d7bf
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s3_00056,q3g3_s3_00056_output_histogram_random,output_distribution_matched_random,3,1,6b4e22857d7c
q3_radius1,q3g3_s3_00056,q3g3_s3_00045,stratum_null_q3g3_s3_00045,3,1,9c56072ff708
q3_radius1,q3g3_s3_00056,q3g3_s3_00044,stratum_null_q3g3_s3_00044,3,1,53a0e443df11
q3_radius1,q3g3_s3_00056,q3g3_s3_00158,stratum_null_q3g3_s3_00158,3,1,209d7b271e8a
q3_radius1,q3g3_s3_00056,q3g3_s3_00033,stratum_null_q3g3_s3_00033,3,1,b62a01f275d5
