condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
independent_alpha0,0.525,1500,seed_component_rank_balance,0.383824752557309,0.3829965560221117,0.3848097662109343,0.0018132101888226337
independent_alpha0,0.525,1500,seed_component_distance_balance,0.40790282697807184,0.40505774847450315,0.41058648789644464,0.0055287394219414865
independent_alpha0,0.525,2400,p_viable_T,0.99885,0.9988120277777778,0.9988863148148148,7.428703703704631e-05
independent_alpha0,0.525,2400,seed_effective_rank,3.2156226043108607,3.202968023052347,3.2278598448805327,0.024891821828185723
independent_alpha0,0.525,2400,seed_distance,1.220940243252321,1.2146336214146611,1.2272979392201955,0.012664317805534342
independent_alpha0,0.525,2400,seed_component_rank_balance,0.3659946847519148,0.364890592111639,0.3670107364343076,0.0021201443226686045
independent_alpha0,0.525,2400,seed_component_distance_balance,0.449789228412138,0.4470713639792752,0.4530850253825595,0.006013661403284298
product,0.45,900,p_viable_T,0.9988511111111111,0.9988144074074073,0.9988863333333334,7.192592592608626e-05
product,0.45,900,seed_effective_rank,1.9328619275161816,1.9286941574922698,1.9376365702107419,0.00894241271847207
product,0.45,900,seed_distance,1.481800582603212,1.474832954051951,1.4894395656563248,0.014606611604373931
product,0.45,900,seed_component_rank_balance,0.444615936217974,0.4433828624154612,0.44580757462825854,0.002424712212797331
product,0.45,900,seed_component_distance_balance,0.37100765285421616,0.36861397467731966,0.37359091440573483,0.004976939728415175
product,0.45,1500,p_viable_T,0.9988633333333332,0.9988255555555555,0.9989000370370371,7.448148148159195e-05
product,0.45,1500,seed_effective_rank,2.455044826187113,2.44717774647304,2.4627326877465854,0.015554941273545175
product,0.45,1500,seed_distance,1.3401400511810972,1.3324623401384936,1.3469842369437302,0.014521896805236523
product,0.45,1500,seed_component_rank_balance,0.384020274350955,0.38287786798131457,0.3850388033088699,0.0021609353275553467
product,0.45,1500,seed_component_distance_balance,0.40827681723071335,0.40554752733673494,0.4111619107210869,0.00561438338435194
product,0.45,2400,p_viable_T,0.9988718518518517,0.9988381296296297,0.9989068796296297,6.87499999999508e-05
product,0.45,2400,seed_effective_rank,3.2249322621516323,3.2141968407951036,3.235773841489532,0.02157700069442825
product,0.45,2400,seed_distance,1.216373171414278,1.211610594648472,1.221969748075217,0.010359153426744871
product,0.45,2400,seed_component_rank_balance,0.3672276374408925,0.3662777527358273,0.3682200272176935,0.0019422744818661797
product,0.45,2400,seed_component_distance_balance,0.45314373506054983,0.4506325958892147,0.45588368965461945,0.005251093765404724
product,0.5,900,p_viable_T,0.9988470370370369,0.9988092222222222,0.9988864907407408,7.726851851852512e-05
