candidate_C,compression_ratio,condition,family,label_entropy,macro_recoverability_mixing_rate,macro_viability_mixing_rate,mean_fiber_size,num_macro_labels,num_micro_states,pair_id,singleton_fraction,trap_mixing_rate,world_id,world_seed
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,115,1.0,0.0,B_10115_hidden_fake,10115
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,115,0.0,1.0,B_10115_hidden_fake,10115
random_k,0.02292768959435626,hidden_fake,B,2.5548143015338263,0.7692307692307693,0.8461538461538461,43.61538461538461,13,567,115,0.0,0.7692307692307693,B_10115_hidden_fake,10115
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6176470588235294,0.6764705882352942,16.676470588235293,34,567,115,0.0,0.5588235294117647,B_10115_hidden_fake,10115
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.335511223143067,0.5,0.75,141.75,4,567,115,0.0,0.5,B_10115_hidden_fake,10115
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9571258562529246,0.36363636363636365,0.38181818181818183,10.309090909090909,55,567,115,0.0,0.32727272727272727,B_10115_hidden_fake,10115
viability_signature,0.029982363315696647,hidden_fake,B,2.623293746789415,0.0,0.17647058823529413,33.35294117647059,17,567,115,0.0,0.058823529411764705,B_10115_hidden_fake,10115
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.3834991645709522,0.0,0.4,113.4,5,567,115,0.0,0.2,B_10115_hidden_fake,10115
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.42083358158717,0.2,0.2,113.4,5,567,115,0.0,0.0,B_10115_hidden_fake,10115
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9839035820533282,0.125,0.125,70.875,8,567,115,0.0,0.0,B_10115_hidden_fake,10115
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,116,1.0,0.0,B_10116_hidden_fake,10116
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,116,0.0,1.0,B_10116_hidden_fake,10116
random_k,0.02292768959435626,hidden_fake,B,2.55159510152302,1.0,1.0,43.61538461538461,13,567,116,0.0,1.0,B_10116_hidden_fake,10116
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6176470588235294,16.676470588235293,34,567,116,0.0,0.5588235294117647,B_10116_hidden_fake,10116
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.303851011936528,0.5,0.75,141.75,4,567,116,0.0,0.5,B_10116_hidden_fake,10116
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.962925842737407,0.32727272727272727,0.4,10.309090909090909,55,567,116,0.0,0.32727272727272727,B_10116_hidden_fake,10116
viability_signature,0.029982363315696647,hidden_fake,B,2.6139714352831214,0.0,0.11764705882352941,33.35294117647059,17,567,116,0.0,0.0,B_10116_hidden_fake,10116
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4156959170524543,0.0,0.2,113.4,5,567,116,0.0,0.0,B_10116_hidden_fake,10116
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4167031945213555,0.0,0.2,113.4,5,567,116,0.0,0.0,B_10116_hidden_fake,10116
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.924115526898677,0.0,0.125,70.875,8,567,116,0.0,0.0,B_10116_hidden_fake,10116
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,119,1.0,0.0,B_10119_hidden_fake,10119
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,119,0.0,1.0,B_10119_hidden_fake,10119
random_k,0.02292768959435626,hidden_fake,B,2.5537413047677204,0.9230769230769231,0.9230769230769231,43.61538461538461,13,567,119,0.0,0.9230769230769231,B_10119_hidden_fake,10119
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6470588235294118,16.676470588235293,34,567,119,0.0,0.5588235294117647,B_10119_hidden_fake,10119
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.3334044134497034,0.75,0.75,141.75,4,567,119,0.0,0.5,B_10119_hidden_fake,10119
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9504207700973204,0.34545454545454546,0.4,10.309090909090909,55,567,119,0.0,0.32727272727272727,B_10119_hidden_fake,10119
viability_signature,0.029982363315696647,hidden_fake,B,2.6149561167270603,0.0,0.11764705882352941,33.35294117647059,17,567,119,0.0,0.058823529411764705,B_10119_hidden_fake,10119
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4332946710938264,0.2,0.4,113.4,5,567,119,0.0,0.2,B_10119_hidden_fake,10119
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3754846312509186,0.2,0.4,113.4,5,567,119,0.0,0.0,B_10119_hidden_fake,10119
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9049374643468846,0.125,0.25,70.875,8,567,119,0.0,0.0,B_10119_hidden_fake,10119
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,118,1.0,0.0,B_10118_hidden_fake,10118
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,118,0.0,1.0,B_10118_hidden_fake,10118
random_k,0.02292768959435626,hidden_fake,B,2.5562466746168826,0.8461538461538461,0.7692307692307693,43.61538461538461,13,567,118,0.0,0.7692307692307693,B_10118_hidden_fake,10118
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6176470588235294,0.6764705882352942,16.676470588235293,34,567,118,0.0,0.5588235294117647,B_10118_hidden_fake,10118
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.2831790367897034,0.75,0.75,141.75,4,567,118,0.0,0.5,B_10118_hidden_fake,10118
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.955666097136031,0.38181818181818183,0.4,10.309090909090909,55,567,118,0.0,0.3090909090909091,B_10118_hidden_fake,10118
viability_signature,0.029982363315696647,hidden_fake,B,2.6184321463944986,0.0,0.11764705882352941,33.35294117647059,17,567,118,0.0,0.058823529411764705,B_10118_hidden_fake,10118
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.424936521459652,0.2,0.4,113.4,5,567,118,0.0,0.2,B_10118_hidden_fake,10118
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4321450116073096,0.2,0.2,113.4,5,567,118,0.0,0.0,B_10118_hidden_fake,10118
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9180077730102942,0.25,0.25,70.875,8,567,118,0.0,0.0,B_10118_hidden_fake,10118
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,120,1.0,0.0,B_10120_hidden_fake,10120
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,120,0.0,1.0,B_10120_hidden_fake,10120
random_k,0.02292768959435626,hidden_fake,B,2.558979638047213,0.8461538461538461,0.9230769230769231,43.61538461538461,13,567,120,0.0,0.8461538461538461,B_10120_hidden_fake,10120
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6176470588235294,16.676470588235293,34,567,120,0.0,0.5588235294117647,B_10120_hidden_fake,10120
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.2852487856269774,0.5,0.75,141.75,4,567,120,0.0,0.5,B_10120_hidden_fake,10120
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.501601806586673,0.35294117647058826,0.4411764705882353,16.676470588235293,34,567,120,0.0,0.35294117647058826,B_10120_hidden_fake,10120
viability_signature,0.029982363315696647,hidden_fake,B,2.6097750122446994,0.0,0.11764705882352941,33.35294117647059,17,567,120,0.0,0.0,B_10120_hidden_fake,10120
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4171739564506665,0.0,0.2,113.4,5,567,120,0.0,0.0,B_10120_hidden_fake,10120
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4005220165421879,0.0,0.2,113.4,5,567,120,0.0,0.0,B_10120_hidden_fake,10120
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9504867635888785,0.0,0.25,70.875,8,567,120,0.0,0.0,B_10120_hidden_fake,10120
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,121,1.0,0.0,B_10121_hidden_fake,10121
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,121,0.0,1.0,B_10121_hidden_fake,10121
random_k,0.02292768959435626,hidden_fake,B,2.5579958440313586,0.7692307692307693,0.7692307692307693,43.61538461538461,13,567,121,0.0,0.6153846153846154,B_10121_hidden_fake,10121
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6470588235294118,0.6764705882352942,16.676470588235293,34,567,121,0.0,0.5588235294117647,B_10121_hidden_fake,10121
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.335511223143067,0.5,0.75,141.75,4,567,121,0.0,0.5,B_10121_hidden_fake,10121
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.4908276867869374,0.5,0.5588235294117647,16.676470588235293,34,567,121,0.0,0.4411764705882353,B_10121_hidden_fake,10121
viability_signature,0.029982363315696647,hidden_fake,B,2.6245779528292403,0.0,0.11764705882352941,33.35294117647059,17,567,121,0.0,0.058823529411764705,B_10121_hidden_fake,10121
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.422731562910613,0.4,0.4,113.4,5,567,121,0.0,0.0,B_10121_hidden_fake,10121
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3824783048767453,0.4,0.2,113.4,5,567,121,0.0,0.0,B_10121_hidden_fake,10121
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9949473851319774,0.125,0.125,70.875,8,567,121,0.0,0.0,B_10121_hidden_fake,10121
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,122,1.0,0.0,B_10122_hidden_fake,10122
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,122,0.0,1.0,B_10122_hidden_fake,10122
random_k,0.02292768959435626,hidden_fake,B,2.548946203750637,0.9230769230769231,0.9230769230769231,43.61538461538461,13,567,122,0.0,0.9230769230769231,B_10122_hidden_fake,10122
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6176470588235294,0.6176470588235294,16.676470588235293,34,567,122,0.0,0.5588235294117647,B_10122_hidden_fake,10122
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.2721555842343353,0.75,0.75,141.75,4,567,122,0.0,0.5,B_10122_hidden_fake,10122
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9479983364564872,0.41818181818181815,0.45454545454545453,10.309090909090909,55,567,122,0.0,0.34545454545454546,B_10122_hidden_fake,10122
viability_signature,0.029982363315696647,hidden_fake,B,2.6240937279743832,0.0,0.11764705882352941,33.35294117647059,17,567,122,0.0,0.058823529411764705,B_10122_hidden_fake,10122
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.3994785595332566,0.2,0.4,113.4,5,567,122,0.0,0.2,B_10122_hidden_fake,10122
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3966408192726685,0.2,0.2,113.4,5,567,122,0.0,0.0,B_10122_hidden_fake,10122
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9592421109978395,0.125,0.125,70.875,8,567,122,0.0,0.0,B_10122_hidden_fake,10122
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,123,1.0,0.0,B_10123_hidden_fake,10123
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,123,0.0,1.0,B_10123_hidden_fake,10123
random_k,0.02292768959435626,hidden_fake,B,2.551901901768986,0.8461538461538461,0.9230769230769231,43.61538461538461,13,567,123,0.0,0.8461538461538461,B_10123_hidden_fake,10123
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.5882352941176471,16.676470588235293,34,567,123,0.0,0.5588235294117647,B_10123_hidden_fake,10123
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.3365627132772253,0.75,0.75,141.75,4,567,123,0.0,0.5,B_10123_hidden_fake,10123
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.951373071188273,0.34545454545454546,0.38181818181818183,10.309090909090909,55,567,123,0.0,0.3090909090909091,B_10123_hidden_fake,10123
viability_signature,0.029982363315696647,hidden_fake,B,2.6197261789227935,0.0,0.11764705882352941,33.35294117647059,17,567,123,0.0,0.058823529411764705,B_10123_hidden_fake,10123
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4244553144431429,0.4,0.2,113.4,5,567,123,0.0,0.0,B_10123_hidden_fake,10123
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3789638873035388,0.2,0.4,113.4,5,567,123,0.0,0.0,B_10123_hidden_fake,10123
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9337156452477307,0.125,0.25,70.875,8,567,123,0.0,0.0,B_10123_hidden_fake,10123
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,124,1.0,0.0,B_10124_hidden_fake,10124
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,124,0.0,1.0,B_10124_hidden_fake,10124
random_k,0.02292768959435626,hidden_fake,B,2.5570446992974967,0.7692307692307693,0.7692307692307693,43.61538461538461,13,567,124,0.0,0.7692307692307693,B_10124_hidden_fake,10124
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6470588235294118,16.676470588235293,34,567,124,0.0,0.5588235294117647,B_10124_hidden_fake,10124
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.267838064388856,0.5,0.75,141.75,4,567,124,0.0,0.5,B_10124_hidden_fake,10124
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9603888768626145,0.32727272727272727,0.4,10.309090909090909,55,567,124,0.0,0.32727272727272727,B_10124_hidden_fake,10124
viability_signature,0.029982363315696647,hidden_fake,B,2.6127595481831754,0.0,0.11764705882352941,33.35294117647059,17,567,124,0.0,0.0,B_10124_hidden_fake,10124
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4447520918099062,0.0,0.2,113.4,5,567,124,0.0,0.0,B_10124_hidden_fake,10124
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4409036333060288,0.0,0.2,113.4,5,567,124,0.0,0.0,B_10124_hidden_fake,10124
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9609609846496154,0.0,0.125,70.875,8,567,124,0.0,0.0,B_10124_hidden_fake,10124
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,125,1.0,0.0,B_10125_hidden_fake,10125
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,125,0.0,1.0,B_10125_hidden_fake,10125
random_k,0.02292768959435626,hidden_fake,B,2.5561245969662965,1.0,1.0,43.61538461538461,13,567,125,0.0,0.9230769230769231,B_10125_hidden_fake,10125
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6176470588235294,0.6764705882352942,16.676470588235293,34,567,125,0.0,0.5588235294117647,B_10125_hidden_fake,10125
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.335511223143067,0.5,0.75,141.75,4,567,125,0.0,0.5,B_10125_hidden_fake,10125
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.4927861683462575,0.47058823529411764,0.5588235294117647,16.676470588235293,34,567,125,0.0,0.47058823529411764,B_10125_hidden_fake,10125
viability_signature,0.029982363315696647,hidden_fake,B,2.623293746789415,0.0,0.17647058823529413,33.35294117647059,17,567,125,0.0,0.058823529411764705,B_10125_hidden_fake,10125
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4223373068235503,0.0,0.6,113.4,5,567,125,0.0,0.2,B_10125_hidden_fake,10125
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4026251417267295,0.2,0.2,113.4,5,567,125,0.0,0.0,B_10125_hidden_fake,10125
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.97153528371961,0.125,0.125,70.875,8,567,125,0.0,0.0,B_10125_hidden_fake,10125
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,127,1.0,0.0,B_10127_hidden_fake,10127
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,127,0.0,1.0,B_10127_hidden_fake,10127
random_k,0.02292768959435626,hidden_fake,B,2.5566130815486487,0.8461538461538461,0.9230769230769231,43.61538461538461,13,567,127,0.0,0.8461538461538461,B_10127_hidden_fake,10127
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6176470588235294,16.676470588235293,34,567,127,0.0,0.5588235294117647,B_10127_hidden_fake,10127
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.3360481610380393,0.5,0.75,141.75,4,567,127,0.0,0.5,B_10127_hidden_fake,10127
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9532476428165597,0.34545454545454546,0.4,10.309090909090909,55,567,127,0.0,0.34545454545454546,B_10127_hidden_fake,10127
viability_signature,0.029982363315696647,hidden_fake,B,2.616606184014995,0.0,0.11764705882352941,33.35294117647059,17,567,127,0.0,0.0,B_10127_hidden_fake,10127
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.3894110306525218,0.0,0.4,113.4,5,567,127,0.0,0.0,B_10127_hidden_fake,10127
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4033853120835071,0.0,0.4,113.4,5,567,127,0.0,0.0,B_10127_hidden_fake,10127
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9626655095621546,0.0,0.25,70.875,8,567,127,0.0,0.0,B_10127_hidden_fake,10127
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,126,1.0,0.0,B_10126_hidden_fake,10126
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,126,0.0,1.0,B_10126_hidden_fake,10126
random_k,0.02292768959435626,hidden_fake,B,2.552837458416658,0.6923076923076923,0.8461538461538461,43.61538461538461,13,567,126,0.0,0.6923076923076923,B_10126_hidden_fake,10126
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6176470588235294,16.676470588235293,34,567,126,0.0,0.5588235294117647,B_10126_hidden_fake,10126
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.303851011936528,0.5,0.75,141.75,4,567,126,0.0,0.5,B_10126_hidden_fake,10126
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.507994078362197,0.4411764705882353,0.5882352941176471,16.676470588235293,34,567,126,0.0,0.4411764705882353,B_10126_hidden_fake,10126
viability_signature,0.029982363315696647,hidden_fake,B,2.6135115299234077,0.0,0.11764705882352941,33.35294117647059,17,567,126,0.0,0.0,B_10126_hidden_fake,10126
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.3874886902254084,0.0,0.2,113.4,5,567,126,0.0,0.0,B_10126_hidden_fake,10126
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.401311173927699,0.0,0.4,113.4,5,567,126,0.0,0.0,B_10126_hidden_fake,10126
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9458587737554174,0.0,0.25,70.875,8,567,126,0.0,0.0,B_10126_hidden_fake,10126
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,128,1.0,0.0,B_10128_hidden_fake,10128
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,128,0.0,1.0,B_10128_hidden_fake,10128
random_k,0.02292768959435626,hidden_fake,B,2.5547008538947593,0.9230769230769231,0.9230769230769231,43.61538461538461,13,567,128,0.0,0.9230769230769231,B_10128_hidden_fake,10128
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6176470588235294,0.6764705882352942,16.676470588235293,34,567,128,0.0,0.5588235294117647,B_10128_hidden_fake,10128
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.2831790367897034,0.75,0.75,141.75,4,567,128,0.0,0.5,B_10128_hidden_fake,10128
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.4902705349581558,0.47058823529411764,0.5,16.676470588235293,34,567,128,0.0,0.4411764705882353,B_10128_hidden_fake,10128
viability_signature,0.029982363315696647,hidden_fake,B,2.617415602856219,0.0,0.11764705882352941,33.35294117647059,17,567,128,0.0,0.058823529411764705,B_10128_hidden_fake,10128
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4353696231474458,0.2,0.2,113.4,5,567,128,0.0,0.0,B_10128_hidden_fake,10128
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4253404256432394,0.2,0.2,113.4,5,567,128,0.0,0.0,B_10128_hidden_fake,10128
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9424981701129507,0.125,0.125,70.875,8,567,128,0.0,0.0,B_10128_hidden_fake,10128
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,130,1.0,0.0,B_10130_hidden_fake,10130
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,130,0.0,1.0,B_10130_hidden_fake,10130
random_k,0.02292768959435626,hidden_fake,B,2.5601562908179787,0.7692307692307693,0.7692307692307693,43.61538461538461,13,567,130,0.0,0.7692307692307693,B_10130_hidden_fake,10130
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6176470588235294,16.676470588235293,34,567,130,0.0,0.5588235294117647,B_10130_hidden_fake,10130
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.2852487856269774,0.5,0.75,141.75,4,567,130,0.0,0.5,B_10130_hidden_fake,10130
best_of_10_hashes_per_world,0.059964726631393295,hidden_fake,B,3.4950561425994384,0.5294117647058824,0.5882352941176471,16.676470588235293,34,567,130,0.0,0.5294117647058824,B_10130_hidden_fake,10130
viability_signature,0.029982363315696647,hidden_fake,B,2.6108687158374955,0.0,0.11764705882352941,33.35294117647059,17,567,130,0.0,0.0,B_10130_hidden_fake,10130
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.3892339073212483,0.0,0.2,113.4,5,567,130,0.0,0.0,B_10130_hidden_fake,10130
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3508934896631601,0.0,0.2,113.4,5,567,130,0.0,0.0,B_10130_hidden_fake,10130
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.963540441944555,0.0,0.125,70.875,8,567,130,0.0,0.0,B_10130_hidden_fake,10130
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,129,1.0,0.0,B_10129_hidden_fake,10129
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,129,0.0,1.0,B_10129_hidden_fake,10129
random_k,0.02292768959435626,hidden_fake,B,2.5540402491586307,0.8461538461538461,0.9230769230769231,43.61538461538461,13,567,129,0.0,0.8461538461538461,B_10129_hidden_fake,10129
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6470588235294118,16.676470588235293,34,567,129,0.0,0.5588235294117647,B_10129_hidden_fake,10129
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.3334044134497034,0.75,0.75,141.75,4,567,129,0.0,0.5,B_10129_hidden_fake,10129
best_of_10_hashes_per_world,0.037037037037037035,hidden_fake,B,3.033547074589571,0.6666666666666666,0.7142857142857143,27.0,21,567,129,0.0,0.6666666666666666,B_10129_hidden_fake,10129
viability_signature,0.029982363315696647,hidden_fake,B,2.6154454129984375,0.0,0.11764705882352941,33.35294117647059,17,567,129,0.0,0.058823529411764705,B_10129_hidden_fake,10129
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.379431043913505,0.0,0.6,113.4,5,567,129,0.0,0.2,B_10129_hidden_fake,10129
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.3643403871642699,0.2,0.6,113.4,5,567,129,0.0,0.2,B_10129_hidden_fake,10129
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.938254534692756,0.125,0.25,70.875,8,567,129,0.0,0.125,B_10129_hidden_fake,10129
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,131,1.0,0.0,B_10131_hidden_fake,10131
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,131,0.0,1.0,B_10131_hidden_fake,10131
random_k,0.02292768959435626,hidden_fake,B,2.556311261796949,1.0,1.0,43.61538461538461,13,567,131,0.0,1.0,B_10131_hidden_fake,10131
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.6470588235294118,0.6764705882352942,16.676470588235293,34,567,131,0.0,0.5588235294117647,B_10131_hidden_fake,10131
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.335511223143067,0.5,0.75,141.75,4,567,131,0.0,0.5,B_10131_hidden_fake,10131
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9609650934792473,0.38181818181818183,0.41818181818181815,10.309090909090909,55,567,131,0.0,0.34545454545454546,B_10131_hidden_fake,10131
viability_signature,0.029982363315696647,hidden_fake,B,2.6293921721538323,0.0,0.11764705882352941,33.35294117647059,17,567,131,0.0,0.058823529411764705,B_10131_hidden_fake,10131
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4167285356155894,0.2,0.2,113.4,5,567,131,0.0,0.0,B_10131_hidden_fake,10131
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.42358981503518,0.2,0.4,113.4,5,567,131,0.0,0.0,B_10131_hidden_fake,10131
predictive_quotient_k8,0.014109347442680775,hidden_fake,B,1.9434781277151714,0.125,0.125,70.875,8,567,131,0.0,0.0,B_10131_hidden_fake,10131
identity,1.0,hidden_fake,B,6.340359303727763,0.0,0.0,1.0,567,567,134,1.0,0.0,B_10134_hidden_fake,10134
all_one,0.001763668430335097,hidden_fake,B,0.0,1.0,1.0,567.0,1,567,134,0.0,1.0,B_10134_hidden_fake,10134
random_k,0.02292768959435626,hidden_fake,B,2.5531535957713087,0.9230769230769231,0.9230769230769231,43.61538461538461,13,567,134,0.0,0.9230769230769231,B_10134_hidden_fake,10134
hash_k34_s1206,0.059964726631393295,hidden_fake,B,3.5234439856557835,0.5588235294117647,0.6470588235294118,16.676470588235293,34,567,134,0.0,0.5588235294117647,B_10134_hidden_fake,10134
trap_mixing_adversarial,0.007054673721340388,hidden_fake,B,1.267838064388856,0.5,0.75,141.75,4,567,134,0.0,0.5,B_10134_hidden_fake,10134
best_of_10_hashes_per_world,0.09700176366843033,hidden_fake,B,3.9403006285287008,0.3090909090909091,0.36363636363636365,10.309090909090909,55,567,134,0.0,0.3090909090909091,B_10134_hidden_fake,10134
viability_signature,0.029982363315696647,hidden_fake,B,2.6121557088869127,0.0,0.11764705882352941,33.35294117647059,17,567,134,0.0,0.0,B_10134_hidden_fake,10134
behavioral_quotient_k5,0.008818342151675485,hidden_fake,B,1.4607878278513824,0.0,0.2,113.4,5,567,134,0.0,0.0,B_10134_hidden_fake,10134
predictive_quotient_k5,0.008818342151675485,hidden_fake,B,1.4388946437245171,0.0,0.2,113.4,5,567,134,0.0,0.0,B_10134_hidden_fake,10134
