rule,depends_left,depends_center,depends_right,relation_degree,relation_complete,self_only,no_local_self_relation,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,distinction_survival,DAR_complete,DAR_asymmetric,classification,future_distinct_descendant_count,post_perturbation_survival_rate,return_to_same_pattern_rate,branching_without_explosion
227,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.7898404409604005,0.792083740234375,0.5292033528892426,0.0,0.0,0.0,0.0,0.0,259.84375,260.0,1.0,0.8107935949108845,1.0,0.8505045572916666,1.015625,0.17156982421875,-0.05169677734375,0.0,1.0,0.7898404409604005,0.21015955903959957,333333410.2868461,0.0,0.0,0.3411458333333333,0.11940104166666665,0.5292033528892426,0.4141642252604167,0.5858357747395834,0.3585972598927296,0.38623206503067636,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
228,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.17009425379732088,0.127899169921875,0.2840557547647356,0.0,0.0,0.0,0.9192708333333334,0.9192708333333334,259.53125,260.0,1.0,0.28127099232860714,1.0,0.9581197102864584,1.015625,0.041880289713541664,-0.010416666666666666,1.0,1.0,0.17009425379732088,0.829905746202679,333333400.13348186,0.9192708333333334,0.9192708333333334,0.9140625,0.9174479166666667,0.2840557547647356,0.09686279296875,0.90313720703125,0.8328511478892052,0.05100885979115253,1.0,False,False,frozen_order,14.0,0.875,1.0,0.875
229,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.8920712007158925,0.8948262532552084,0.3576822423009545,0.0,0.0,0.0,0.0,0.0,217.19791666666666,217.33333333333334,2.0,1.8313365084809945,0.8333333333333334,0.85760498046875,0.8489583333333334,0.15635172526041666,-0.053914388020833336,0.0,1.0,0.8920712007158925,0.10792879928410748,333333385.76196176,0.0,0.0,0.2630208333333333,0.09205729166666665,0.3576822423009545,0.13777669270833334,0.8622233072916666,0.10159452229393214,0.10831010687288463,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
230,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.6276741868945566,0.810089111328125,0.655099586943206,0.0,0.0,0.0,0.0,0.0,259.9895833333333,260.0,2.8333333333333335,1.1081660896309011,1.0,0.7270406087239584,1.015625,0.2869160970052083,-0.051859537760416664,0.0,1.0,0.6276741868945566,0.37232581310544344,166666707.81295353,0.0,0.0,0.16666666666666666,0.05833333333333333,0.655099586943206,0.37982177734375,0.62017822265625,0.26052837321902106,0.31772394221739164,1.0,True,True,transported_identity,15.0,1.0,0.9375,0.9375
231,True,True,True,2,True,False,False,0.5,0.5,0.0,True,True,0.935482000407851,0.9383544921875,0.26015328388656916,0.0,0.0,0.0,0.0,0.0,172.53125,174.66666666666666,2.8333333333333335,1.6630712637497644,0.6588541666666666,0.9062296549479166,0.6822916666666666,0.10335286458333333,-0.052734375,0.0,1.0,0.935482000407851,0.06451799959214898,500000061.5392999,0.0,0.0,0.5494791666666666,0.1923177083333333,0.26015328388656916,0.123291015625,0.876708984375,0.08094925379366501,0.07572460696467671,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
232,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.19812494616873377,0.19803873697916666,0.36066694684524997,0.2604166666666667,0.2604166666666667,0.08333333333333333,1.0,1.0,191.10416666666666,194.66666666666666,2.1666666666666665,1.4809891143708747,0.8229166666666666,1.0,0.7604166666666666,0.0,-0.021484375,1.0,0.65625,0.19812494616873377,0.8018750538312661,166666684.613053,1.0,1.0,1.0,1.0,0.36066694684524997,0.045857747395833336,0.9541422526041666,0.2671111020640196,0.036137569264253516,0.7395833333333333,False,False,frozen_order,12.0,0.6875,1.0,0.75
233,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.9568597024207603,0.9812825520833334,0.1673807046242937,0.0,0.0,0.59375,1.0,1.0,109.73958333333333,152.66666666666666,6.333333333333333,2.3554782077345298,0.5,1.0,0.5963541666666666,0.0,-0.037109375,1.0,0.40625,0.9568597024207603,0.04314029757923963,32.097074384589554,1.0,1.0,1.0,1.0,0.1673807046242937,0.018717447916666668,0.9812825520833334,0.0487247032221527,0.0056926665054620506,1.0,True,False,frozen_order,11.0,1.0,1.0,0.6875
234,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5931975962123054,0.7594197591145834,0.396850586920459,0.0,0.0,0.6979166666666666,0.6979166666666666,0.6380208333333334,101.16666666666667,138.0,6.333333333333333,1.8077275226979594,0.8020833333333334,0.841552734375,0.5390625,0.158447265625,-0.0625,0.6666666666666666,0.3020833333333333,0.5931975962123054,0.40680240378769456,166666667.2683595,0.6979166666666666,0.6380208333333334,0.5494791666666666,0.6459635416666667,0.396850586920459,0.12300618489583333,0.8769938151041666,0.32270049282576957,0.08932892589704274,1.0,True,True,collapse,16.0,1.0,1.0,1.0
235,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.942578544567222,0.95538330078125,0.12027760993250464,0.0,0.0,0.9114583333333334,0.9114583333333334,0.9114583333333334,37.375,50.666666666666664,1.3333333333333333,0.9940549726179281,0.16666666666666666,0.9965413411458334,0.19791666666666666,0.0034586588541666665,-0.0625,0.8333333333333334,0.08854166666666667,0.942578544567222,0.057421455432778046,0.3521095741556299,0.9114583333333334,0.9114583333333334,0.9114583333333334,0.9114583333333334,0.12027760993250464,0.08784993489583333,0.9121500651041666,0.11159899124790068,0.0466682231158129,1.0,True,True,collapse,1.0,1.0,1.0,0.0625
236,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.3262658422249919,0.3267008463541667,0.36583753154074444,0.0026041666666666665,0.0026041666666666665,0.09114583333333333,1.0,1.0,235.98958333333334,260.0,1.6666666666666667,1.5604334524492016,0.90625,1.0,1.015625,0.0,-0.005859375,1.0,0.90625,0.3262658422249919,0.6737341577750081,333333359.2711219,1.0,1.0,1.0,1.0,0.36583753154074444,0.09438069661458333,0.9056193033854166,0.4254596869564882,0.08011282845749691,0.9973958333333334,True,False,frozen_order,15.0,1.0,1.0,0.9375
237,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.9625186746995582,0.9656778971354166,0.1672541599867956,0.0,0.0,0.4947916666666667,1.0,1.0,117.25,174.66666666666666,4.833333333333333,2.2674450228878062,0.4427083333333333,1.0,0.6822916666666666,0.0,-0.030924479166666668,1.0,0.5052083333333334,0.9625186746995582,0.03748132530044179,39.746428130041366,1.0,1.0,1.0,1.0,0.1672541599867956,0.034322102864583336,0.9656778971354166,0.028702418026563675,0.015308032558134855,1.0,True,False,frozen_order,10.0,1.0,1.0,0.625
238,False,True,True,1,True,False,False,0.25,0.5,1.0,True,True,0.7575218111624514,1.0,0.36542805438559495,0.0,0.0,1.0,1.0,1.0,34.270833333333336,38.0,16.5,3.1686670077275436,0.5,0.7607828776041666,0.1484375,0.23921712239583334,-0.0625,1.0,0.0,0.7575218111624514,0.24247818883754865,0.0,1.0,1.0,0.5,0.8249999999999998,0.36542805438559495,0.0,1.0,0.01597521500012329,0.0,1.0,True,True,collapse,15.0,1.0,1.0,0.9375
239,True,True,True,2,True,False,False,0.25,0.75,0.0,True,True,0.9967686595001419,1.0,0.002872711051301004,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.3333333333333333,0.8510295192578314,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9967686595001419,0.0032313404998581263,0.0,1.0,1.0,1.0,1.0,0.002872711051301004,0.0,1.0,0.010988913529500578,0.0,1.0,True,True,collapse,1.0,1.0,1.0,0.0625
240,True,False,False,1,True,False,True,0.5,0.0,1.0,False,False,0.215057373046875,0.215057373046875,0.5171416529380725,0.0,0.0,0.0,0.0,0.0,194.26041666666666,196.0,1.3333333333333333,0.8176413786282003,1.0,0.84735107421875,0.765625,0.16778564453125,-0.0521240234375,0.0,1.0,0.215057373046875,0.784942626953125,333333401.46563727,0.0,0.0,0.3385416666666667,0.11848958333333333,0.5171416529380725,0.3187255859375,0.6812744140625,0.7208783830517613,0.2989234658577296,1.0,False,False,transported_identity,16.0,0.9375,1.0,1.0
241,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.791079391301374,0.7933247884114584,0.5284743325292321,0.0,0.0,0.0,0.0,0.0,173.84375,174.66666666666666,1.6666666666666667,1.292340772431676,0.6640625,0.8436482747395834,0.6822916666666666,0.17193603515625,-0.052591959635416664,0.0,1.0,0.791079391301374,0.20892060869862597,333333409.4102562,0.0,0.0,0.3359375,0.11757812499999999,0.5284743325292321,0.3182779947916667,0.6817220052083334,0.28651342636172755,0.30122172040255757,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
242,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.4826450768457158,0.5430501302083334,0.9207302827226785,0.0,0.0,0.0,0.0,0.171875,259.9791666666667,260.0,1.1666666666666667,0.5919042724606147,1.0,0.8490804036458334,1.015625,0.17256673177083334,-0.051778157552083336,0.3333333333333333,1.0,0.4826450768457158,0.5173549231542842,500000053.85809153,0.0,0.171875,0.3619791666666667,0.12669270833333332,0.9207302827226785,0.9138997395833334,0.08610026041666667,0.8551511216572862,0.9023969907806949,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
243,True,True,False,1,True,False,False,0.25,0.5,1.0,True,True,0.83732543628658,0.839752197265625,0.4509496626421439,0.0,0.0,0.0,0.0,0.0,174.47916666666666,174.66666666666666,1.8333333333333333,1.4398541939462897,0.6666666666666666,0.8849283854166666,0.6822916666666666,0.12917073567708334,-0.052001953125,0.0,1.0,0.83732543628658,0.16267456371342007,500000055.62346864,0.0,0.0,0.3489583333333333,0.12213541666666666,0.4509496626421439,0.32049560546875,0.67950439453125,0.2684447679858713,0.2785991920991755,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
244,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.3443501790364583,0.3448486328125,0.3917050969737106,0.0,0.0,0.0,0.0,0.0,193.92708333333334,195.33333333333334,2.0,1.1292318077953751,1.0,0.83837890625,0.7630208333333334,0.181640625,-0.053792317708333336,0.0,1.0,0.3443501790364583,0.6556498209635416,500000021.37880176,0.0,0.0,0.5,0.17499999999999996,0.3917050969737106,0.12221272786458333,0.8777872721354166,0.3434525269923849,0.10847222542195374,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
245,True,False,True,2,True,False,True,0.5,0.5,0.0,True,True,0.9171996753657993,0.9199320475260416,0.3030582314071517,0.0,0.0,0.0,0.0,0.0,169.85416666666666,174.66666666666666,2.5,1.5725576078479098,0.6484375,0.88525390625,0.6822916666666666,0.12656656901041666,-0.052978515625,0.0,1.0,0.9171996753657993,0.08280032463420069,500000043.1797602,0.0,0.0,0.5234375,0.183203125,0.3030582314071517,0.12379964192708333,0.8762003580729166,0.08575574560215758,0.08793440904317708,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
246,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.7254606610606151,0.8167215983072916,0.6339350797149838,0.0,0.0,0.08854166666666667,0.08854166666666667,0.4322916666666667,237.28125,260.0,2.8333333333333335,1.197346673064891,0.9114583333333334,0.9097900390625,1.015625,0.10373942057291667,-0.052205403645833336,1.5,0.9114583333333334,0.7254606610606151,0.27453933893938476,333333443.6486276,0.08854166666666667,0.4322916666666667,0.5494791666666666,0.24986979166666665,0.6339350797149838,0.3665568033854167,0.6334431966145834,0.245391870749441,0.27924517276784333,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
247,True,True,True,2,True,False,False,0.25,0.75,0.0,True,True,0.965758762780176,0.96868896484375,0.16048077463450192,0.0,0.0,0.2421875,0.2421875,0.2421875,140.5625,174.66666666666666,4.333333333333333,2.2134115181556275,0.5338541666666666,0.9493204752604166,0.6822916666666666,0.056193033854166664,-0.052469889322916664,0.16666666666666666,0.7578125,0.965758762780176,0.03424123721982406,166666754.29998592,0.2421875,0.2421875,0.6197916666666666,0.3743489583333333,0.16048077463450192,0.0626220703125,0.9373779296875,0.043302977868918104,0.026773463595625633,1.0,True,True,mixed,16.0,1.0,1.0,1.0
248,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.6134461478345897,0.784515380859375,0.35178388691220563,0.0,0.0,0.7552083333333334,0.7552083333333334,0.6848958333333334,95.72916666666667,139.33333333333334,6.166666666666667,1.6934432506366452,0.8125,0.8474019368489584,0.5442708333333334,0.15259806315104166,-0.0625,0.6666666666666666,0.24479166666666666,0.6134461478345897,0.3865538521654101,166666666.97418594,0.7552083333333334,0.6848958333333334,0.6119791666666666,0.705078125,0.35178388691220563,0.058614095052083336,0.9413859049479166,0.277994922098923,0.019762379191076075,1.0,True,True,collapse,16.0,1.0,1.0,1.0
249,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.9435725230651144,0.956695556640625,0.11859922512571568,0.0,0.0,0.9140625,0.9140625,0.9140625,36.90625,50.0,1.1666666666666667,0.9894806259908443,0.16666666666666666,0.99664306640625,0.1953125,0.00335693359375,-0.0625,0.8333333333333334,0.0859375,0.9435725230651144,0.0564274769348857,0.34125193758632927,0.9140625,0.9140625,0.9140625,0.9140625,0.11859922512571568,0.08526611328125,0.91473388671875,0.10949502872923163,0.04396340395608996,1.0,True,True,collapse,1.0,1.0,1.0,0.0625
250,True,False,True,2,True,False,True,0.0,0.5,0.0,True,False,0.7926651179094724,0.9140625,0.3274081663566364,0.0026041666666666665,0.0026041666666666665,0.8307291666666666,0.8333333333333334,1.0,90.45833333333333,98.66666666666667,5.833333333333333,1.3939187122367702,0.6354166666666666,1.0,0.3854166666666667,0.0,-0.0625,1.1666666666666667,0.16666666666666666,0.7926651179094724,0.20733488209052772,166666666.66666666,0.8333333333333334,1.0,1.0,0.8916666666666666,0.3274081663566364,0.16666666666666666,0.8333333333333334,0.20738301632201353,0.16666666666666666,0.9973958333333334,True,False,collapse,16.0,1.0,1.0,1.0
251,True,True,True,2,True,False,False,0.0,0.75,0.0,True,False,0.9769012807408197,1.0,0.06113378541233267,0.0,0.0,1.0,1.0,1.0,24.53125,26.0,1.1666666666666667,0.8255294318369746,0.16666666666666666,1.0,0.1015625,0.0,-0.0625,1.0,0.0,0.9769012807408197,0.023098719259180445,0.0,1.0,1.0,1.0,1.0,0.06113378541233267,0.0,1.0,0.039722882320471296,0.0,1.0,True,False,collapse,1.0,1.0,1.0,0.0625
252,True,True,False,1,True,False,False,0.25,0.5,1.0,True,True,0.7579658795268928,1.0,0.365255173029269,0.0,0.0,1.0,1.0,1.0,34.114583333333336,38.0,16.333333333333332,3.1639981698551325,0.5,0.7612508138020834,0.1484375,0.23874918619791666,-0.0625,1.0,0.0,0.7579658795268928,0.24203412047310716,0.0,1.0,1.0,0.5,0.8249999999999998,0.365255173029269,0.0,1.0,0.01591685196666584,0.0,1.0,True,True,collapse,13.0,1.0,1.0,0.8125
253,True,True,True,2,True,False,False,0.25,0.75,0.0,True,True,0.9967606243920235,1.0,0.0028749177939133876,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.3333333333333333,0.8410985861719028,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9967606243920235,0.003239375607976639,0.0,1.0,1.0,1.0,1.0,0.0028749177939133876,0.0,1.0,0.011010324897576869,0.0,1.0,True,True,collapse,1.0,1.0,1.0,0.0625
254,True,True,True,2,True,False,False,0.0,0.75,0.0,True,False,0.8781437063650089,1.0,0.18319265426578468,0.0,0.0,1.0,1.0,1.0,17.802083333333332,19.333333333333332,14.166666666666666,2.4371107954808466,0.3645833333333333,1.0,0.07552083333333333,0.0,-0.0625,1.0,0.0,0.8781437063650089,0.12185629363499108,0.0,1.0,1.0,1.0,1.0,0.18319265426578468,0.0,1.0,0.013187098614780214,0.0,1.0,True,False,collapse,14.0,1.0,1.0,0.875
255,False,False,False,0,False,False,False,0.0,1.0,0.0,False,False,0.9969487963328875,1.0,0.0020221590316199614,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.1666666666666667,0.8436976127608499,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9969487963328875,0.0030512036671125156,0.0,1.0,1.0,1.0,1.0,0.0020221590316199614,0.0,1.0,0.011037071512673094,0.0,1.0,False,False,collapse,1.0,1.0,1.0,0.0625
