space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3g3_s4_00043,q3g3_s4_00043_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",211,travelling,0.13623046875,17
q3_radius1,q3g3_s4_00043,q3g3_s4_00043_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",438,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00043,q3g3_s4_00110,stratum_null_q3g3_s4_00110,"(0, 1, 1)",211,travelling,0.1527099609375,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00050_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",1027,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s4_00043,q3g3_s4_00223,stratum_null_q3g3_s4_00223,"(1, 1, 1)",993,travelling,0.330322265625,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00050_center_only_projection,center_only_projection,"(0, 2, 0)",136,emitter-like,0.0,1
q3_radius1,q3g3_s4_00050,q3g3_s4_00050,raw,"(0, 2, 2)",133,travelling,0.2506103515625,17
q3_radius1,q3g3_s4_00043,q3g3_s4_00071,stratum_null_q3g3_s4_00071,"(2, 2, 2)",904,domain-wall-like,0.4501953125,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_center_only_projection,center_only_projection,"(1, 1, 1)",1026,oscillatory,0.0,2
q3_radius1,q3g3_s4_00043,q3g3_s4_00039,stratum_null_q3g3_s4_00039,"(1, 1, 1)",389,travelling,0.7607421875,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00050_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",417,travelling,0.061279296875,3
q3_radius1,q3g3_s4_00050,q3g3_s4_00050_right_neighbor_removed,right_neighbor_removed,"(1, 2, 1)",486,travelling,0.2752685546875,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00050_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",617,travelling,0.215576171875,17
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_center_only_projection,center_only_projection,"(1, 1, 1)",1028,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",1027,oscillatory,0.0,2
q3_radius1,q3g3_s4_00050,q3g3_s4_00202,stratum_null_q3g3_s4_00202,"(2, 2, 2)",409,travelling,0.201904296875,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00158,stratum_null_q3g3_s4_00158,"(0, 2, 2)",498,travelling,0.0986328125,4
q3_radius1,q3g3_s4_00050,q3g3_s4_00248,stratum_null_q3g3_s4_00248,"(1, 1, 1)",977,domain-wall-like,0.3682861328125,17
q3_radius1,q3g3_s4_00050,q3g3_s4_00238,stratum_null_q3g3_s4_00238,"(0, 2, 0)",363,travelling,0.2174072265625,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00054,raw,"(1, 1, 1)",911,travelling,0.4744873046875,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",961,travelling,0.2501220703125,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",900,domain-wall-like,0.4522705078125,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",259,emitter-like,0.0,2
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1027,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00054,q3g3_s4_00054_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",943,travelling,0.05859375,3
q3_radius1,q3g3_s4_00058,q3g3_s4_00058,raw,"(1, 1, 1)",898,travelling,0.10205078125,4
q3_radius1,q3g3_s4_00054,q3g3_s4_00152,stratum_null_q3g3_s4_00152,"(0, 2, 0)",229,travelling,0.064453125,5
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",893,travelling,0.25537109375,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00125,stratum_null_q3g3_s4_00125,"(1, 1, 1)",906,travelling,0.68408203125,17
q3_radius1,q3g3_s4_00054,q3g3_s4_00242,stratum_null_q3g3_s4_00242,"(0, 1, 0)",250,travelling,0.4178466796875,17
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",1030,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_symbol_phase_only,symbol_phase_only,"(0, 1, 2)",6,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00054,q3g3_s4_00187,stratum_null_q3g3_s4_00187,"(2, 2, 2)",220,travelling,0.60009765625,17
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",903,travelling,0.271240234375,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_center_only_projection,center_only_projection,"(0, 1, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00058,q3g3_s4_00245,stratum_null_q3g3_s4_00245,"(2, 2, 1)",273,travelling,0.083251953125,3
q3_radius1,q3g3_s4_00058,q3g3_s4_00165,stratum_null_q3g3_s4_00165,"(2, 1, 0)",210,travelling,0.2286376953125,17
q3_radius1,q3g3_s4_00058,q3g3_s4_00058_output_histogram_random,output_distribution_matched_random,"(0, 1, 2)",448,travelling,0.6890869140625,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_center_only_projection,center_only_projection,"(1, 1, 1)",353,emitter-like,0.0,2
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_left_neighbor_removed,left_neighbor_removed,"(0, 1, 1)",358,emitter-like,0.0,2
q3_radius1,q3g3_s4_00068,q3g3_s4_00068,raw,"(1, 1, 1)",457,travelling,0.0859375,8
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",465,travelling,0.06884765625,2
q3_radius1,q3g3_s4_00058,q3g3_s4_00083,stratum_null_q3g3_s4_00083,"(0, 1, 0)",397,travelling,0.625732421875,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",251,emitter-like,0.001953125,5
q3_radius1,q3g3_s4_00058,q3g3_s4_00197,stratum_null_q3g3_s4_00197,"(0, 1, 0)",377,travelling,0.40966796875,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00068_output_histogram_random,output_distribution_matched_random,"(0, 1, 0)",898,travelling,0.2115478515625,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1026,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00068,q3g3_s4_00114,stratum_null_q3g3_s4_00114,"(0, 1, 1)",129,travelling,0.1661376953125,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_left_neighbor_removed,left_neighbor_removed,"(1, 2, 2)",211,travelling,0.331787109375,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00002,stratum_null_q3g3_s4_00002,"(2, 2, 2)",904,travelling,0.576171875,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00069,raw,"(1, 1, 1)",202,travelling,0.6475830078125,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00055,stratum_null_q3g3_s4_00055,"(0, 1, 2)",131,emitter-like,0.6358642578125,17
q3_radius1,q3g3_s4_00068,q3g3_s4_00131,stratum_null_q3g3_s4_00131,"(0, 2, 0)",145,emitter-like,0.46533203125,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",1030,oscillatory,0.0,2
q3_radius1,q3g3_s4_00081,q3g3_s4_00081_symbol_phase_only,symbol_phase_only,"(0, 2, 2)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",388,travelling,0.091064453125,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00130,stratum_null_q3g3_s4_00130,"(1, 1, 1)",457,local-phase-clock-like,0.0,5
q3_radius1,q3g3_s4_00069,q3g3_s4_00069_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",250,travelling,0.3868408203125,17
q3_radius1,q3g3_s4_00081,q3g3_s4_00081_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",434,oscillatory,0.0,3
q3_radius1,q3g3_s4_00069,q3g3_s4_00019,stratum_null_q3g3_s4_00019,"(2, 2, 2)",981,travelling,0.036376953125,3
q3_radius1,q3g3_s4_00069,q3g3_s4_00004,stratum_null_q3g3_s4_00004,"(2, 2, 2)",251,travelling,0.2486572265625,17
q3_radius1,q3g3_s4_00069,q3g3_s4_00210,stratum_null_q3g3_s4_00210,"(1, 1, 1)",124,travelling,0.1654052734375,17
q3_radius1,q3g3_s4_00081,q3g3_s4_00081_center_only_projection,center_only_projection,"(2, 2, 1)",136,emitter-like,0.0,1
q3_radius1,q3g3_s4_00081,q3g3_s4_00081_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",224,emitter-like,0.0,3
q3_radius1,q3g3_s4_00081,q3g3_s4_00081,raw,"(2, 2, 2)",286,travelling,0.1790771484375,17
q3_radius1,q3g3_s4_00100,q3g3_s4_00100_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s4_00100,q3g3_s4_00100_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 1)",9,local-phase-clock-like,0.0,4
q3_radius1,q3g3_s4_00081,q3g3_s4_00081_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",327,travelling,0.0634765625,2
q3_radius1,q3g3_s4_00100,q3g3_s4_00100_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",314,travelling,0.3975830078125,17
q3_radius1,q3g3_s4_00081,q3g3_s4_00072,stratum_null_q3g3_s4_00072,"(1, 1, 1)",987,travelling,0.2208251953125,17
q3_radius1,q3g3_s4_00081,q3g3_s4_00082,stratum_null_q3g3_s4_00082,"(1, 2, 1)",361,travelling,0.4674072265625,17
